source_dataset,source_group,source_split,filename,source_image_path,image_width,image_height,plate_instance_count,real_synthetic,allowed_split,canonical_class,review_status
kaggle_plate_license_recognition,36auaeejilka1_jpg,train,36auaeejilka1_jpg.rf.002cacd4aa2ffc5407b7e20fd3c5ada1.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/36auaeejilka1_jpg.rf.002cacd4aa2ffc5407b7e20fd3c5ada1.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,385601554afdbb00_jpg,train,385601554afdbb00_jpg.rf.e588bbf5b73dd2300b1f1de84d47c908.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/385601554afdbb00_jpg.rf.e588bbf5b73dd2300b1f1de84d47c908.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,386df61eb273220f2_jpg,train,386df61eb273220f2_jpg.rf.de848700574bf93693b7df5951f4610a.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/386df61eb273220f2_jpg.rf.de848700574bf93693b7df5951f4610a.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,38e7fa7b7158ffde5_jpg,train,38e7fa7b7158ffde5_jpg.rf.378c607db54081776a3e441c105efe6c.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/38e7fa7b7158ffde5_jpg.rf.378c607db54081776a3e441c105efe6c.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,391e8f182e73a8c2_jpg,valid,391e8f182e73a8c2_jpg.rf.22667094db504dea3d0329f46a4b618b.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/391e8f182e73a8c2_jpg.rf.22667094db504dea3d0329f46a4b618b.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,39bae3d26d682465_jpg,test,39bae3d26d682465_jpg.rf.18a8095be6e856526504750e0a4df089.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/39bae3d26d682465_jpg.rf.18a8095be6e856526504750e0a4df089.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,39cbaab2ac223d94_jpg,train,39cbaab2ac223d94_jpg.rf.34926e8ec08d7e5c42aa888e82474533.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/39cbaab2ac223d94_jpg.rf.34926e8ec08d7e5c42aa888e82474533.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,39fdd58fa6bf8551_jpg,test,39fdd58fa6bf8551_jpg.rf.62dc12c0ca280573876f6a7104affbe1.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/39fdd58fa6bf8551_jpg.rf.62dc12c0ca280573876f6a7104affbe1.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,39fdd58fa6bf8551_jpg,train,39fdd58fa6bf8551_jpg.rf.63f155c4da3523683ccfa57920896796.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/39fdd58fa6bf8551_jpg.rf.63f155c4da3523683ccfa57920896796.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3a54b5a73b139f63_jpg,train,3a54b5a73b139f63_jpg.rf.7c690fd495c39eda0ae5f66a459136ed.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3a54b5a73b139f63_jpg.rf.7c690fd495c39eda0ae5f66a459136ed.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3a54b5a73b139f63_jpg,train,3a54b5a73b139f63_jpg.rf.d213e3ba4c146f478a53cea8cabf4730.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3a54b5a73b139f63_jpg.rf.d213e3ba4c146f478a53cea8cabf4730.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3a9bcf9c7c0d35663_jpg,train,3a9bcf9c7c0d35663_jpg.rf.e158bbaf00f2f0e0dfb640b4f53f87ae.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3a9bcf9c7c0d35663_jpg.rf.e158bbaf00f2f0e0dfb640b4f53f87ae.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3abo4pwl8ana1_jpg,train,3abo4pwl8ana1_jpg.rf.534aaf2ff428febb546426149ee4bac4.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3abo4pwl8ana1_jpg.rf.534aaf2ff428febb546426149ee4bac4.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,3abo4pwl8ana1_jpg,valid,3abo4pwl8ana1_jpg.rf.a1f8611e21dd2acf0058c784efa74a10.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/3abo4pwl8ana1_jpg.rf.a1f8611e21dd2acf0058c784efa74a10.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,3b103cb5f17203ca_jpg,valid,3b103cb5f17203ca_jpg.rf.bccb9519965db5e895cf9d9620a77233.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/3b103cb5f17203ca_jpg.rf.bccb9519965db5e895cf9d9620a77233.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3b52726fd1fbd0f6_jpg,valid,3b52726fd1fbd0f6_jpg.rf.4b6fe11a283ce08f6e763d4421b61d73.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/3b52726fd1fbd0f6_jpg.rf.4b6fe11a283ce08f6e763d4421b61d73.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3b5v88mliyca1_jpg,test,3b5v88mliyca1_jpg.rf.572b640d628b0677fa83ab1698f502cd.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/3b5v88mliyca1_jpg.rf.572b640d628b0677fa83ab1698f502cd.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,3bbovepfz2la1_jpg,train,3bbovepfz2la1_jpg.rf.778b4f0bb702d20ff281e12e87fa67d9.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3bbovepfz2la1_jpg.rf.778b4f0bb702d20ff281e12e87fa67d9.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,3bbovepfz2la1_jpg,train,3bbovepfz2la1_jpg.rf.e7c9c1e1c53312df1f5a276d4348fd7e.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3bbovepfz2la1_jpg.rf.e7c9c1e1c53312df1f5a276d4348fd7e.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,3caa425417a0db1e_jpg,train,3caa425417a0db1e_jpg.rf.18d38ae2bca16c468879b6d98ac928e6.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3caa425417a0db1e_jpg.rf.18d38ae2bca16c468879b6d98ac928e6.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3cf3697f58431a47_jpg,train,3cf3697f58431a47_jpg.rf.bfd750891c16f0a54b1e12685ed73106.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3cf3697f58431a47_jpg.rf.bfd750891c16f0a54b1e12685ed73106.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3e6161e638c59073_jpg,train,3e6161e638c59073_jpg.rf.be25fdf99c5d347edda025c8ce2c5efd.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3e6161e638c59073_jpg.rf.be25fdf99c5d347edda025c8ce2c5efd.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3f0a616b91cad80a_jpg,train,3f0a616b91cad80a_jpg.rf.95e5a43fc7b23a5d3ccb13d63576b4fb.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/3f0a616b91cad80a_jpg.rf.95e5a43fc7b23a5d3ccb13d63576b4fb.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,3vqna87qsmma1_jpg,valid,3vqna87qsmma1_jpg.rf.0569b4777b48292c5461cb89adb98012.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/3vqna87qsmma1_jpg.rf.0569b4777b48292c5461cb89adb98012.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,400px-Chinese_license_plate_Beijing_E4BAACKE280A2P8922_jpg,train,400px-Chinese_license_plate_Beijing_E4BAACKE280A2P8922_jpg.rf.8d6005cc6f932cc644cf439aeee6f54f.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/400px-Chinese_license_plate_Beijing_E4BAACKE280A2P8922_jpg.rf.8d6005cc6f932cc644cf439aeee6f54f.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4148b2126f0986a4_jpg,valid,4148b2126f0986a4_jpg.rf.34e9231cce36298786d728b4e744a840.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/4148b2126f0986a4_jpg.rf.34e9231cce36298786d728b4e744a840.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,419f8a15e8c72891_jpg,train,419f8a15e8c72891_jpg.rf.d7bb45533d444543209d05e5eb3c209e.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/419f8a15e8c72891_jpg.rf.d7bb45533d444543209d05e5eb3c209e.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,41f301cd60049938_jpg,train,41f301cd60049938_jpg.rf.44f5be076d8c052469cbd6b7ceaaf581.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/41f301cd60049938_jpg.rf.44f5be076d8c052469cbd6b7ceaaf581.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,41f301cd60049938_jpg,valid,41f301cd60049938_jpg.rf.6c870ebc71552f4565e23686f28b3c85.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/41f301cd60049938_jpg.rf.6c870ebc71552f4565e23686f28b3c85.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,422b9f766e9e2e63_jpg,valid,422b9f766e9e2e63_jpg.rf.2d8138f4db7cd5ddef0f0b12323706b3.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/422b9f766e9e2e63_jpg.rf.2d8138f4db7cd5ddef0f0b12323706b3.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,42556fa9984cfd38_jpg,test,42556fa9984cfd38_jpg.rf.92dc5e3cb4894b25b73fb34c5bd09266.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/42556fa9984cfd38_jpg.rf.92dc5e3cb4894b25b73fb34c5bd09266.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,42556fa9984cfd38_jpg,train,42556fa9984cfd38_jpg.rf.a3892e87c5a09c3eb435a20b384a52cc.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/42556fa9984cfd38_jpg.rf.a3892e87c5a09c3eb435a20b384a52cc.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,42ap97bwjxea1_jpg,train,42ap97bwjxea1_jpg.rf.5a78dd4f75d482b5a13425ba9dcaae57.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/42ap97bwjxea1_jpg.rf.5a78dd4f75d482b5a13425ba9dcaae57.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,42bf9b49052d69ac2_jpg,train,42bf9b49052d69ac2_jpg.rf.dfde03ef00707baed67e9f31b470f30f.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/42bf9b49052d69ac2_jpg.rf.dfde03ef00707baed67e9f31b470f30f.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,42bf9b49052d69ac2_jpg,train,42bf9b49052d69ac2_jpg.rf.fb95a8b491fb2ce369597154f4d7d37d.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/42bf9b49052d69ac2_jpg.rf.fb95a8b491fb2ce369597154f4d7d37d.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,42d862ef330cf0ea_jpg,train,42d862ef330cf0ea_jpg.rf.172e74ac832db2b76b38f3165f317be8.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/42d862ef330cf0ea_jpg.rf.172e74ac832db2b76b38f3165f317be8.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,434324b18714711d_jpg,valid,434324b18714711d_jpg.rf.7fe3ae1fc1ba366825cd1273d1212cc6.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/434324b18714711d_jpg.rf.7fe3ae1fc1ba366825cd1273d1212cc6.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,43a34a91a1e1c169_jpg,train,43a34a91a1e1c169_jpg.rf.79ac5ff14f46577dadb28cc0ed0f2c3c.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/43a34a91a1e1c169_jpg.rf.79ac5ff14f46577dadb28cc0ed0f2c3c.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,43bb9d63d72beb932_jpg,train,43bb9d63d72beb932_jpg.rf.e1c550c314337fdbad5b9000c9ca71b5.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/43bb9d63d72beb932_jpg.rf.e1c550c314337fdbad5b9000c9ca71b5.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4458147ecbb5d9df_jpg,train,4458147ecbb5d9df_jpg.rf.25173ddff678602dd10590f46cc892b2.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4458147ecbb5d9df_jpg.rf.25173ddff678602dd10590f46cc892b2.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4554471bb782a3db_jpg,train,4554471bb782a3db_jpg.rf.2a27528befe02de1e5ed294ae0a49cad.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4554471bb782a3db_jpg.rf.2a27528befe02de1e5ed294ae0a49cad.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,45948c8f21f3c8ee2_jpg,valid,45948c8f21f3c8ee2_jpg.rf.a144e7863c06e0cd64811969bec0edd0.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/45948c8f21f3c8ee2_jpg.rf.a144e7863c06e0cd64811969bec0edd0.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,45bca23ac6dd641f_jpg,train,45bca23ac6dd641f_jpg.rf.e4ad5c7dbf37d91625c216348be3599c.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/45bca23ac6dd641f_jpg.rf.e4ad5c7dbf37d91625c216348be3599c.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,46800f411123504c2_jpg,train,46800f411123504c2_jpg.rf.f6ee55a6a93acf9a28d47e3d11cdd79a.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/46800f411123504c2_jpg.rf.f6ee55a6a93acf9a28d47e3d11cdd79a.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,46800f411123504c_jpg,train,46800f411123504c_jpg.rf.f0856a836da7e1281c2870155bb0fbc7.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/46800f411123504c_jpg.rf.f0856a836da7e1281c2870155bb0fbc7.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,46cc02e19877e491_jpg,train,46cc02e19877e491_jpg.rf.2474a7208a9affef7ffbc12ed1180964.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/46cc02e19877e491_jpg.rf.2474a7208a9affef7ffbc12ed1180964.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,46cc02e19877e491_jpg,train,46cc02e19877e491_jpg.rf.f820ad44aea527a89c7a59bfcf83346f.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/46cc02e19877e491_jpg.rf.f820ad44aea527a89c7a59bfcf83346f.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,475de07c59d35a04_jpg,train,475de07c59d35a04_jpg.rf.893821d872e88e14d614232d4b3400d6.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/475de07c59d35a04_jpg.rf.893821d872e88e14d614232d4b3400d6.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.138c4c4778688653c80b22eb80ecd183.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/47aqrq78ezma1_jpg.rf.138c4c4778688653c80b22eb80ecd183.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.2889876f8b95072c5a5f78512234f9e1.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/47aqrq78ezma1_jpg.rf.2889876f8b95072c5a5f78512234f9e1.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.814bddcec304658c631b27237f7353a3.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/47aqrq78ezma1_jpg.rf.814bddcec304658c631b27237f7353a3.jpg,640,640,2,REAL,TRAIN_ONLY,license_plate,reject_mosaic_collage
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,train,47aqrq78ezma1_jpg.rf.ada6143498f126f6f3e9ffe473cd312a.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/47aqrq78ezma1_jpg.rf.ada6143498f126f6f3e9ffe473cd312a.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,47aqrq78ezma1_jpg,valid,47aqrq78ezma1_jpg.rf.f8dba869c9c78fafcc9556e1e2f67a20.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/47aqrq78ezma1_jpg.rf.f8dba869c9c78fafcc9556e1e2f67a20.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,47uvqaycdbha1_jpg,test,47uvqaycdbha1_jpg.rf.ae32d421f561060942ad2d2d7324a161.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/47uvqaycdbha1_jpg.rf.ae32d421f561060942ad2d2d7324a161.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,48ecdb0f5aefb1f52_jpg,train,48ecdb0f5aefb1f52_jpg.rf.a17507fbd9b8ec9704417c96ee37185b.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/48ecdb0f5aefb1f52_jpg.rf.a17507fbd9b8ec9704417c96ee37185b.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,492f6d607aae58c1_jpg,test,492f6d607aae58c1_jpg.rf.08f095ee48ec833bb894239439a1cbcb.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/492f6d607aae58c1_jpg.rf.08f095ee48ec833bb894239439a1cbcb.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,492f6d607aae58c1_jpg,train,492f6d607aae58c1_jpg.rf.cdfb167f20d307071c1add2d065b562e.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/492f6d607aae58c1_jpg.rf.cdfb167f20d307071c1add2d065b562e.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,49bee9a12f582b3f_jpg,train,49bee9a12f582b3f_jpg.rf.b57886c97be06689aecdf608d143c1d1.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/49bee9a12f582b3f_jpg.rf.b57886c97be06689aecdf608d143c1d1.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4a2e3925bc5e8832_jpg,train,4a2e3925bc5e8832_jpg.rf.ee333bac4fdf0d72b006705b36d244ee.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4a2e3925bc5e8832_jpg.rf.ee333bac4fdf0d72b006705b36d244ee.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4a8742b982437dd4_jpg,test,4a8742b982437dd4_jpg.rf.e238ecc84f83dda0ff0052a3d922340a.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/4a8742b982437dd4_jpg.rf.e238ecc84f83dda0ff0052a3d922340a.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4ae33ba768e75cf82_jpg,test,4ae33ba768e75cf82_jpg.rf.1d9294dd08fadf9654ed63078e0dec51.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/4ae33ba768e75cf82_jpg.rf.1d9294dd08fadf9654ed63078e0dec51.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4ae33ba768e75cf83_jpg,train,4ae33ba768e75cf83_jpg.rf.4ebc722e38c243bfcac26539ac96e15c.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4ae33ba768e75cf83_jpg.rf.4ebc722e38c243bfcac26539ac96e15c.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4ae33ba768e75cf83_jpg,train,4ae33ba768e75cf83_jpg.rf.a0b1b79743ea1bce1bf402b7bbc18ca8.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4ae33ba768e75cf83_jpg.rf.a0b1b79743ea1bce1bf402b7bbc18ca8.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4af97d6829b28adb_jpg,train,4af97d6829b28adb_jpg.rf.4e3bf66cb190f6ee9a0f8306670c8d27.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4af97d6829b28adb_jpg.rf.4e3bf66cb190f6ee9a0f8306670c8d27.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4ba18991ade1fb2c_jpg,train,4ba18991ade1fb2c_jpg.rf.62863a4629e0ff5c2724c1830f90a21f.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4ba18991ade1fb2c_jpg.rf.62863a4629e0ff5c2724c1830f90a21f.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4be91b2f445e4ec1_jpg,valid,4be91b2f445e4ec1_jpg.rf.896395014e86438530453578b6569ed4.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/4be91b2f445e4ec1_jpg.rf.896395014e86438530453578b6569ed4.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4d1om12ximja1_jpg,valid,4d1om12ximja1_jpg.rf.4b327ebe15302cd25429fa481afa5e34.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/valid/4d1om12ximja1_jpg.rf.4b327ebe15302cd25429fa481afa5e34.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,4d1om12ximja1_jpg,train,4d1om12ximja1_jpg.rf.c68c711ad10ccb6ee0f3a121fa7f2b86.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4d1om12ximja1_jpg.rf.c68c711ad10ccb6ee0f3a121fa7f2b86.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,accepted_training_positive
kaggle_plate_license_recognition,4d540cbb08b3ce7c3_jpg,test,4d540cbb08b3ce7c3_jpg.rf.423fd152c6b0005fb9356e2e44603ad6.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/test/4d540cbb08b3ce7c3_jpg.rf.423fd152c6b0005fb9356e2e44603ad6.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4d540cbb08b3ce7c3_jpg,train,4d540cbb08b3ce7c3_jpg.rf.67869176e8795b15f9b65c857840aa64.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4d540cbb08b3ce7c3_jpg.rf.67869176e8795b15f9b65c857840aa64.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
kaggle_plate_license_recognition,4d71c003e4ad14793_jpg,train,4d71c003e4ad14793_jpg.rf.87e09f0d167a008cb8f6adf9e4030f3b.jpg,AI/PlateDetector/datasets/raw/kaggle_plate_license_recognition/train/4d71c003e4ad14793_jpg.rf.87e09f0d167a008cb8f6adf9e4030f3b.jpg,640,640,1,REAL,TRAIN_ONLY,license_plate,reject_plate_or_ocr_crop
