source_dataset,source_group,source_split,filename,box_index,class_name,x,y,width,height,image_width,image_height,canonical_class
kaggle_plate_license_recognition,0ab37b31-a9e1-4943-81cd-aae4e7198026_jpg,train,0ab37b31-a9e1-4943-81cd-aae4e7198026_jpg.rf.1012ba03d1c71f2e54892a718e9f91fa.jpg,1,LicensePlate,214,182,109.0,99.0,640,640,license_plate
kaggle_plate_license_recognition,0ab37b31-a9e1-4943-81cd-aae4e7198026_jpg,train,0ab37b31-a9e1-4943-81cd-aae4e7198026_jpg.rf.58169583a9df7c2c040bf4226ba0d300.jpg,1,LicensePlate,211,191,113.0,88.0,640,640,license_plate
kaggle_plate_license_recognition,0ab37b31-a9e1-4943-81cd-aae4e7198026_jpg,train,0ab37b31-a9e1-4943-81cd-aae4e7198026_jpg.rf.5d931a586c1b612667185e494cda1c00.jpg,1,LicensePlate,214,182,109.0,99.0,640,640,license_plate
kaggle_plate_license_recognition,0ab47076-3456-4314-9d81-a32a80169984_jpg,train,0ab47076-3456-4314-9d81-a32a80169984_jpg.rf.27c5dad0c00ac5c3eb04b4beabdb40ca.jpg,1,LicensePlate,413,356,71.0,74.0,640,640,license_plate
kaggle_plate_license_recognition,0ab47076-3456-4314-9d81-a32a80169984_jpg,train,0ab47076-3456-4314-9d81-a32a80169984_jpg.rf.7508ff19c2beb4598c4fcd266104c67a.jpg,1,LicensePlate,414,356,70.0,74.0,640,640,license_plate
kaggle_plate_license_recognition,0ab6ad04-0e68-4061-999a-1b47475c22a5_jpg,train,0ab6ad04-0e68-4061-999a-1b47475c22a5_jpg.rf.11b110fb72450e7bb4fb4034e9ef94e1.jpg,1,LicensePlate,294,234,79.0,138.0,640,640,license_plate
kaggle_plate_license_recognition,0ab6ad04-0e68-4061-999a-1b47475c22a5_jpg,test,0ab6ad04-0e68-4061-999a-1b47475c22a5_jpg.rf.4d59e7d6f8a597b56a8db0d32f45899e.jpg,1,LicensePlate,294,234,79.0,138.0,640,640,license_plate
kaggle_plate_license_recognition,0ab6ad04-0e68-4061-999a-1b47475c22a5_jpg,train,0ab6ad04-0e68-4061-999a-1b47475c22a5_jpg.rf.7bb6a135745e6b6deb16fcc8445db05f.jpg,1,LicensePlate,294,234,79.0,139.0,640,640,license_plate
kaggle_plate_license_recognition,0af2e6a3-4ea7-4ab6-a4ab-8382b8533375_jpg,train,0af2e6a3-4ea7-4ab6-a4ab-8382b8533375_jpg.rf.061864c66aac348378928e1b3d3b896f.jpg,1,LicensePlate,401,344,90.0,93.0,640,640,license_plate
kaggle_plate_license_recognition,0af2e6a3-4ea7-4ab6-a4ab-8382b8533375_jpg,train,0af2e6a3-4ea7-4ab6-a4ab-8382b8533375_jpg.rf.19a61b65418974878bcd1927add1dec0.jpg,1,LicensePlate,401,344,90.0,93.0,640,640,license_plate
kaggle_plate_license_recognition,0af39d30-64c3-44f7-a5de-2ea676f02381_jpg,test,0af39d30-64c3-44f7-a5de-2ea676f02381_jpg.rf.1169dbade98c5db515bf0ebe7a5862d0.jpg,1,LicensePlate,259,230,149.0,143.0,640,640,license_plate
kaggle_plate_license_recognition,0af39d30-64c3-44f7-a5de-2ea676f02381_jpg,valid,0af39d30-64c3-44f7-a5de-2ea676f02381_jpg.rf.7795449f1dbaea73bd5f803af20844d0.jpg,1,LicensePlate,259,229,149.0,145.0,640,640,license_plate
kaggle_plate_license_recognition,0b00249f-96cd-4852-b9a5-5701f81d9f62_jpg,train,0b00249f-96cd-4852-b9a5-5701f81d9f62_jpg.rf.52d40b5e8a51d9c50867227c186a082b.jpg,1,LicensePlate,242,340,51.0,55.0,640,640,license_plate
kaggle_plate_license_recognition,0b684845-8284-4015-bd84-2495db69eea1_jpg,valid,0b684845-8284-4015-bd84-2495db69eea1_jpg.rf.78288c9b54cf8642acda6c258cb6eec6.jpg,1,LicensePlate,217,456,118.0,107.0,640,640,license_plate
kaggle_plate_license_recognition,0b684845-8284-4015-bd84-2495db69eea1_jpg,train,0b684845-8284-4015-bd84-2495db69eea1_jpg.rf.daff96b71976f7cac0243ebd5e428541.jpg,1,LicensePlate,231,468,91.0,79.0,640,640,license_plate
kaggle_plate_license_recognition,0b8e31b4-fa34-4b55-81c6-10e0daa248a8_jpg,test,0b8e31b4-fa34-4b55-81c6-10e0daa248a8_jpg.rf.9d55841363842ffab3fb4216cc7a3ce2.jpg,1,LicensePlate,287,320,77.0,70.0,640,640,license_plate
kaggle_plate_license_recognition,0baafb32-0841-422f-ae14-ef5c9b7c2dee_jpg,train,0baafb32-0841-422f-ae14-ef5c9b7c2dee_jpg.rf.062fdc62e642ef017a0ed16bfaa6aadf.jpg,1,LicensePlate,288,255,59.0,58.0,640,640,license_plate
kaggle_plate_license_recognition,0bae52ad-a0c4-4cca-91bb-1fc71c0d24c5_jpg,valid,0bae52ad-a0c4-4cca-91bb-1fc71c0d24c5_jpg.rf.0ddfdc9eb9876ef790e982140725d3d6.jpg,1,LicensePlate,229,208,148.0,183.0,640,640,license_plate
kaggle_plate_license_recognition,0bae52ad-a0c4-4cca-91bb-1fc71c0d24c5_jpg,train,0bae52ad-a0c4-4cca-91bb-1fc71c0d24c5_jpg.rf.ab1365c07da960fbccf4135b6178f05d.jpg,1,LicensePlate,214,184,175.0,223.0,640,640,license_plate
kaggle_plate_license_recognition,0bc938ee-0844-428f-98fb-0a99397c93dd_jpg,train,0bc938ee-0844-428f-98fb-0a99397c93dd_jpg.rf.3c58c50a011eb9d38d097f061d7fb16d.jpg,1,LicensePlate,238,197,113.0,140.0,640,640,license_plate
kaggle_plate_license_recognition,0bf9cfd5-2bf2-4c39-b116-3aa6016c1b93_jpg,train,0bf9cfd5-2bf2-4c39-b116-3aa6016c1b93_jpg.rf.b632bb0af5dbbe07df6c52cf119e461f.jpg,1,LicensePlate,231,225,161.0,178.0,640,640,license_plate
kaggle_plate_license_recognition,0bf9cfd5-2bf2-4c39-b116-3aa6016c1b93_jpg,train,0bf9cfd5-2bf2-4c39-b116-3aa6016c1b93_jpg.rf.db1cbec4ba85137dda04f2122ece88a6.jpg,1,LicensePlate,240,249,133.0,129.0,640,640,license_plate
kaggle_plate_license_recognition,0c0505d1-d3b3-4d54-b18d-ea2eaee9386d_jpg,train,0c0505d1-d3b3-4d54-b18d-ea2eaee9386d_jpg.rf.d32b1221e26a891031b9993df87c268d.jpg,1,LicensePlate,245,351,53.0,51.0,640,640,license_plate
kaggle_plate_license_recognition,0c0505d1-d3b3-4d54-b18d-ea2eaee9386d_jpg,train,0c0505d1-d3b3-4d54-b18d-ea2eaee9386d_jpg.rf.d32b1221e26a891031b9993df87c268d.jpg,2,LicensePlate,538,236,22.0,28.0,640,640,license_plate
kaggle_plate_license_recognition,0c090580-6358-4605-aba1-9d4608154de2_jpg,train,0c090580-6358-4605-aba1-9d4608154de2_jpg.rf.490650e0ad942318cc4f4957e2567149.jpg,1,LicensePlate,264,313,71.0,69.0,640,640,license_plate
kaggle_plate_license_recognition,0c514644-5fd8-475c-b6d0-43436399c59d_jpg,train,0c514644-5fd8-475c-b6d0-43436399c59d_jpg.rf.17f848b019653677167fc248011fbe89.jpg,1,LicensePlate,222,237,181.0,169.0,640,640,license_plate
kaggle_plate_license_recognition,0c514644-5fd8-475c-b6d0-43436399c59d_jpg,train,0c514644-5fd8-475c-b6d0-43436399c59d_jpg.rf.78a74cb3586eeef924eaa70fac861ad2.jpg,1,LicensePlate,206,218,212.0,203.0,640,640,license_plate
kaggle_plate_license_recognition,0c514644-5fd8-475c-b6d0-43436399c59d_jpg,test,0c514644-5fd8-475c-b6d0-43436399c59d_jpg.rf.9bc1ef40f8916522b132c47dc9fe615c.jpg,1,LicensePlate,222,237,181.0,169.0,640,640,license_plate
kaggle_plate_license_recognition,0c514644-5fd8-475c-b6d0-43436399c59d_jpg,train,0c514644-5fd8-475c-b6d0-43436399c59d_jpg.rf.9c54610c9b2daeac791a360ae4b15115.jpg,1,LicensePlate,224,233,171.0,169.0,640,640,license_plate
kaggle_plate_license_recognition,0c570f3d-1643-4531-8d3c-6ffcb3fd6487_jpg,train,0c570f3d-1643-4531-8d3c-6ffcb3fd6487_jpg.rf.4e9a7674285502f811f2ef1441079749.jpg,1,LicensePlate,243,234,106.0,111.0,640,640,license_plate
kaggle_plate_license_recognition,0c6354e9-6668-4351-92ea-0d9a81f6e5e6_jpg,train,0c6354e9-6668-4351-92ea-0d9a81f6e5e6_jpg.rf.84bdf870803a47acd8942414da9d82aa.jpg,1,LicensePlate,230,267,93.0,89.0,640,640,license_plate
kaggle_plate_license_recognition,0c66200c-90bc-49a8-a560-db684298057b_jpg,valid,0c66200c-90bc-49a8-a560-db684298057b_jpg.rf.2266212988fa2e2c4d59a8c9ed75b6bb.jpg,1,LicensePlate,209,184,241.0,244.0,640,640,license_plate
kaggle_plate_license_recognition,0c66200c-90bc-49a8-a560-db684298057b_jpg,train,0c66200c-90bc-49a8-a560-db684298057b_jpg.rf.91afa0805b8761e8122ea9afbdd1d08c.jpg,1,LicensePlate,218,208,219.0,197.0,640,640,license_plate
kaggle_plate_license_recognition,0c66200c-90bc-49a8-a560-db684298057b_jpg,train,0c66200c-90bc-49a8-a560-db684298057b_jpg.rf.995e99bacc55607c7575361e9a2be4d6.jpg,1,LicensePlate,218,208,219.0,197.0,640,640,license_plate
kaggle_plate_license_recognition,0c721292-8fb5-4461-9afc-e9cab1bc6c83_jpg,test,0c721292-8fb5-4461-9afc-e9cab1bc6c83_jpg.rf.2878610e264d155d4f551dc4bbe00ddd.jpg,1,LicensePlate,255,458,63.0,60.0,640,640,license_plate
kaggle_plate_license_recognition,0c721292-8fb5-4461-9afc-e9cab1bc6c83_jpg,train,0c721292-8fb5-4461-9afc-e9cab1bc6c83_jpg.rf.e0c136f9e8643bf8783c4cc3d7659561.jpg,1,LicensePlate,248,444,83.0,91.0,640,640,license_plate
kaggle_plate_license_recognition,0c73139e-9b6b-483a-8363-1bd40a904489_jpg,test,0c73139e-9b6b-483a-8363-1bd40a904489_jpg.rf.a027b740598799a51d99d27f8ae34faa.jpg,1,LicensePlate,222,205,219.0,194.0,640,640,license_plate
kaggle_plate_license_recognition,0c82cb85-5522-45a7-a130-5e3479f8c800_jpg,valid,0c82cb85-5522-45a7-a130-5e3479f8c800_jpg.rf.5c096d6d50d1255ed143c310964ae6dc.jpg,1,LicensePlate,291,258,57.0,56.0,640,640,license_plate
kaggle_plate_license_recognition,0c82f9fc-0288-4293-afec-20bcd8d1a8da_jpg,train,0c82f9fc-0288-4293-afec-20bcd8d1a8da_jpg.rf.0226f6dce6d17fd1dc41ff54046e8789.jpg,1,LicensePlate,356,310,133.333,174.815,640,640,license_plate
kaggle_plate_license_recognition,0c82f9fc-0288-4293-afec-20bcd8d1a8da_jpg,train,0c82f9fc-0288-4293-afec-20bcd8d1a8da_jpg.rf.15dd30e484bb57876aa4fd6bbed7be5f.jpg,1,LicensePlate,353,320,147.0,146.0,640,640,license_plate
kaggle_plate_license_recognition,0cc12d2b-8c6c-4674-9def-d3cd3bf551f6_jpg,train,0cc12d2b-8c6c-4674-9def-d3cd3bf551f6_jpg.rf.7ae798121e2c547744c2ff6697cef94f.jpg,1,LicensePlate,252,243,174.0,201.0,640,640,license_plate
kaggle_plate_license_recognition,0ccd6b18-705e-48f3-b0df-0cb4797bc515_jpg,train,0ccd6b18-705e-48f3-b0df-0cb4797bc515_jpg.rf.0f0098b0d7698e36be8dde4cf1a4cb5d.jpg,1,LicensePlate,275,287,85.0,91.0,640,640,license_plate
kaggle_plate_license_recognition,0ccd6b18-705e-48f3-b0df-0cb4797bc515_jpg,valid,0ccd6b18-705e-48f3-b0df-0cb4797bc515_jpg.rf.194b2d4abd34c782f6c4bae138905e77.jpg,1,LicensePlate,275,287,85.0,91.0,640,640,license_plate
kaggle_plate_license_recognition,0ccd6b18-705e-48f3-b0df-0cb4797bc515_jpg,train,0ccd6b18-705e-48f3-b0df-0cb4797bc515_jpg.rf.863c2b061a00ff913cb543a7ffd0d62e.jpg,1,LicensePlate,268,272,98.0,114.0,640,640,license_plate
kaggle_plate_license_recognition,0cfcf734-1182-4404-9d50-1602f2204ec8_jpg,valid,0cfcf734-1182-4404-9d50-1602f2204ec8_jpg.rf.15fc913340a21d020ea2cd37fded565c.jpg,1,LicensePlate,348,262,106.0,96.0,640,640,license_plate
kaggle_plate_license_recognition,0d0564d8-62c4-46d6-9c1b-38abb4ad78d6_jpg,train,0d0564d8-62c4-46d6-9c1b-38abb4ad78d6_jpg.rf.3b1e52a92c2f60fb6cef4e288b6bb89c.jpg,1,LicensePlate,289,341,56.0,59.0,640,640,license_plate
kaggle_plate_license_recognition,0d0564d8-62c4-46d6-9c1b-38abb4ad78d6_jpg,train,0d0564d8-62c4-46d6-9c1b-38abb4ad78d6_jpg.rf.8931bc0419799ba10944ac958a2be709.jpg,1,LicensePlate,285,344,68.0,62.0,640,640,license_plate
kaggle_plate_license_recognition,0d0564d8-62c4-46d6-9c1b-38abb4ad78d6_jpg,train,0d0564d8-62c4-46d6-9c1b-38abb4ad78d6_jpg.rf.c3a8ff5714d985f14d14351fba574169.jpg,1,LicensePlate,285,344,68.0,62.0,640,640,license_plate
kaggle_plate_license_recognition,0d056ff0-c51e-48af-b9a8-9a01613480b3_jpg,valid,0d056ff0-c51e-48af-b9a8-9a01613480b3_jpg.rf.9849ab8ac57de5c61e3d33ff50fec0f4.jpg,1,LicensePlate,175,289,202.0,213.0,640,640,license_plate
kaggle_plate_license_recognition,0d056ff0-c51e-48af-b9a8-9a01613480b3_jpg,train,0d056ff0-c51e-48af-b9a8-9a01613480b3_jpg.rf.bf0a932f92c342ada3e1cad8ff05772c.jpg,1,LicensePlate,183,307,184.0,177.0,640,640,license_plate
kaggle_plate_license_recognition,0d056ff0-c51e-48af-b9a8-9a01613480b3_jpg,train,0d056ff0-c51e-48af-b9a8-9a01613480b3_jpg.rf.e35540894298f783a1f258555353b2b0.jpg,1,LicensePlate,178,291,198.0,210.0,640,640,license_plate
kaggle_plate_license_recognition,0d3da2fb-1b05-4f1f-a740-6822ed0bce20_jpg,train,0d3da2fb-1b05-4f1f-a740-6822ed0bce20_jpg.rf.5af3b48ee6a5a1aace32fa3ddefb1b66.jpg,1,LicensePlate,244,268,62.0,57.0,640,640,license_plate
kaggle_plate_license_recognition,0d88e0e6-4914-4a69-9383-1a1b31762ea1_jpg,train,0d88e0e6-4914-4a69-9383-1a1b31762ea1_jpg.rf.9040705374e04378c71aa8f6a87e18de.jpg,1,LicensePlate,227,212,151.0,164.0,640,640,license_plate
kaggle_plate_license_recognition,0da5d8bc-b4ee-4ed4-abd6-35737e89eb14_jpg,train,0da5d8bc-b4ee-4ed4-abd6-35737e89eb14_jpg.rf.f7cf9205d86343645d589883cbff493f.jpg,1,LicensePlate,251,445,75.0,84.0,640,640,license_plate
kaggle_plate_license_recognition,0dc72cde-2c7c-4ac8-8b04-187914f68f2b_jpg,train,0dc72cde-2c7c-4ac8-8b04-187914f68f2b_jpg.rf.52abcee1d680dc2ab383d2d9e2ac43bf.jpg,1,LicensePlate,286,252,61.0,57.0,640,640,license_plate
kaggle_plate_license_recognition,0dc72cde-2c7c-4ac8-8b04-187914f68f2b_jpg,train,0dc72cde-2c7c-4ac8-8b04-187914f68f2b_jpg.rf.af145bf919ac114475972dd8b1c8e767.jpg,1,LicensePlate,288,251,57.0,60.0,640,640,license_plate
kaggle_plate_license_recognition,0df07f67-50f0-4730-bab8-576ad26b6ee9_jpg,train,0df07f67-50f0-4730-bab8-576ad26b6ee9_jpg.rf.200e1ed4615f44cb869dbee3bafe873d.jpg,1,LicensePlate,270,268,80.0,68.0,640,640,license_plate
kaggle_plate_license_recognition,0df07f67-50f0-4730-bab8-576ad26b6ee9_jpg,train,0df07f67-50f0-4730-bab8-576ad26b6ee9_jpg.rf.3b9ece249fb04fc1164eb5a13ba337b7.jpg,1,LicensePlate,270,268,80.0,68.0,640,640,license_plate
kaggle_plate_license_recognition,0df9ddce-e86d-4832-9982-3af0336137ad_jpg,valid,0df9ddce-e86d-4832-9982-3af0336137ad_jpg.rf.05d89d8ac3bbfdaf7b7850e67e6edbd2.jpg,1,LicensePlate,242,202,131.0,125.0,640,640,license_plate
kaggle_plate_license_recognition,0df9ddce-e86d-4832-9982-3af0336137ad_jpg,train,0df9ddce-e86d-4832-9982-3af0336137ad_jpg.rf.9b84c4fe26c57e4cf653bc7bde5814ad.jpg,1,LicensePlate,242,201,130.0,125.0,640,640,license_plate
kaggle_plate_license_recognition,0df9ddce-e86d-4832-9982-3af0336137ad_jpg,valid,0df9ddce-e86d-4832-9982-3af0336137ad_jpg.rf.bc0f318f458a6f182af23570d25e66c2.jpg,1,LicensePlate,245,188,133.0,125.0,640,640,license_plate
kaggle_plate_license_recognition,0e1f8f89-3cac-4221-b1d2-d28da44c49e4_jpg,train,0e1f8f89-3cac-4221-b1d2-d28da44c49e4_jpg.rf.0b1dca60750c5c65683b814c17f8c6e9.jpg,1,LicensePlate,236,182,146.0,131.0,640,640,license_plate
kaggle_plate_license_recognition,0e1f8f89-3cac-4221-b1d2-d28da44c49e4_jpg,train,0e1f8f89-3cac-4221-b1d2-d28da44c49e4_jpg.rf.33ff311a4da25700f1dc20db4f02e0b3.jpg,1,LicensePlate,234,181,151.0,136.0,640,640,license_plate
kaggle_plate_license_recognition,0e1f8f89-3cac-4221-b1d2-d28da44c49e4_jpg,test,0e1f8f89-3cac-4221-b1d2-d28da44c49e4_jpg.rf.e370fc0884c1c97626f4484f545833a3.jpg,1,LicensePlate,234,181,151.0,136.0,640,640,license_plate
kaggle_plate_license_recognition,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg,train,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg.rf.185ebdcaa042e3a5a0e9591dd57178df.jpg,1,LicensePlate,255,223,103.0,113.0,640,640,license_plate
kaggle_plate_license_recognition,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg,train,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg.rf.3d3106c1892d963ff1e48f29d7370805.jpg,1,LicensePlate,255,223,103.0,113.0,640,640,license_plate
kaggle_plate_license_recognition,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg,train,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg.rf.a990c3983de706192cb817a2c3f7a668.jpg,1,LicensePlate,261,222,93.0,107.0,640,640,license_plate
kaggle_plate_license_recognition,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg,valid,0e221ec5-6706-4af2-9e42-fbb71851257c_jpg.rf.cad19e498bd7501ff818bb014d3816f8.jpg,1,LicensePlate,255,223,103.0,113.0,640,640,license_plate
kaggle_plate_license_recognition,0e28f9be-0ca4-456e-9e1f-2b3d5f0b49d3_jpg,train,0e28f9be-0ca4-456e-9e1f-2b3d5f0b49d3_jpg.rf.0aac14049465eb75b80b491a445ee43f.jpg,1,LicensePlate,195,179,145.0,141.0,640,640,license_plate
kaggle_plate_license_recognition,0e40616d-3f31-4621-bf7c-038fa27e0fd5_jpg,valid,0e40616d-3f31-4621-bf7c-038fa27e0fd5_jpg.rf.c2ebe5d168e2fd4e631a70222ae7ed27.jpg,1,LicensePlate,166,169,213.0,206.0,640,640,license_plate
kaggle_plate_license_recognition,0e781d61-e061-492c-a66c-d80616b5ae6e_jpg,train,0e781d61-e061-492c-a66c-d80616b5ae6e_jpg.rf.3905cb81e671846f7f2f29324429b976.jpg,1,LicensePlate,235,191,113.0,134.0,640,640,license_plate
kaggle_plate_license_recognition,0e97554e-4742-42e9-8be9-096fbe16aa03_jpg,test,0e97554e-4742-42e9-8be9-096fbe16aa03_jpg.rf.4e4dc40c75140a80531380ed78cbdabb.jpg,1,LicensePlate,201,271,161.0,148.0,640,640,license_plate
kaggle_plate_license_recognition,0ea1b423-577d-4b28-a820-16332c647cb9_jpg,train,0ea1b423-577d-4b28-a820-16332c647cb9_jpg.rf.894cfb46bdf042d632927d07cc27ca7a.jpg,1,LicensePlate,228,178,136.0,177.0,640,640,license_plate
kaggle_plate_license_recognition,0f367e41-dd0d-4695-96a3-635fbf94e73e_jpg,train,0f367e41-dd0d-4695-96a3-635fbf94e73e_jpg.rf.076f21fd97cadeab24aa3e3724802a17.jpg,1,LicensePlate,149,197,210.0,243.0,640,640,license_plate
kaggle_plate_license_recognition,0f367e41-dd0d-4695-96a3-635fbf94e73e_jpg,train,0f367e41-dd0d-4695-96a3-635fbf94e73e_jpg.rf.71e286eafda366e552b8a2ce702e19d1.jpg,1,LicensePlate,134,175,242.0,270.0,640,640,license_plate
kaggle_plate_license_recognition,0f367e41-dd0d-4695-96a3-635fbf94e73e_jpg,valid,0f367e41-dd0d-4695-96a3-635fbf94e73e_jpg.rf.ac5dc77fb1517fa5203c1dafd3f3b24a.jpg,1,LicensePlate,149,197,210.0,243.0,640,640,license_plate
kaggle_plate_license_recognition,0f7a47da-f799-476a-9873-31c278c5f9a5_jpg,train,0f7a47da-f799-476a-9873-31c278c5f9a5_jpg.rf.f7cf6abf5ffa8cafeb5ab93b5793eeb0.jpg,1,LicensePlate,217,138,194.0,169.0,640,640,license_plate
kaggle_plate_license_recognition,0f7f4f92-5a87-4272-9621-5eece0b32bd0_jpg,valid,0f7f4f92-5a87-4272-9621-5eece0b32bd0_jpg.rf.ea359f3827338810e9e381bc681ce442.jpg,1,LicensePlate,225,171,85.0,93.0,640,640,license_plate
kaggle_plate_license_recognition,0fc545ce-6973-47d5-8209-a0521cccaafe_jpg,valid,0fc545ce-6973-47d5-8209-a0521cccaafe_jpg.rf.84e501375bd70f8d6b8327f0e9e23839.jpg,1,LicensePlate,267,244,139.0,131.0,640,640,license_plate
kaggle_plate_license_recognition,0fc545ce-6973-47d5-8209-a0521cccaafe_jpg,train,0fc545ce-6973-47d5-8209-a0521cccaafe_jpg.rf.d3358210d140b09e7769eda3e6085078.jpg,1,LicensePlate,266,247,141.0,123.0,640,640,license_plate
kaggle_plate_license_recognition,0fe53fa2-0975-43a9-9c5e-6001fa84298f_jpg,train,0fe53fa2-0975-43a9-9c5e-6001fa84298f_jpg.rf.08a00132abbe6b50e7a105035b76f539.jpg,1,LicensePlate,220,286,121.0,110.0,640,640,license_plate
kaggle_plate_license_recognition,0fe53fa2-0975-43a9-9c5e-6001fa84298f_jpg,train,0fe53fa2-0975-43a9-9c5e-6001fa84298f_jpg.rf.99679281f7ee0d27e779a9c854f97929.jpg,1,LicensePlate,220,287,122.0,109.0,640,640,license_plate
kaggle_plate_license_recognition,0ff7c353-56ed-46fb-a5d9-44042051fe86_jpg,train,0ff7c353-56ed-46fb-a5d9-44042051fe86_jpg.rf.0c1b03e97fd1761a0acf168cf794b7a7.jpg,1,LicensePlate,214,184,88.0,92.0,640,640,license_plate
kaggle_plate_license_recognition,0ff7c353-56ed-46fb-a5d9-44042051fe86_jpg,train,0ff7c353-56ed-46fb-a5d9-44042051fe86_jpg.rf.18fd29b2d35914926c7e40f72e114f5c.jpg,1,LicensePlate,207,177,109.0,112.0,640,640,license_plate
kaggle_plate_license_recognition,0h288a1h6gna1_jpg,train,0h288a1h6gna1_jpg.rf.8511bb7b75d8ea7e583d7d485eebd55f.jpg,1,LicensePlate,246,309,119.684,89.669,640,640,license_plate
kaggle_plate_license_recognition,0h288a1h6gna1_jpg,train,0h288a1h6gna1_jpg.rf.f0fd3dd757a2480ddea4579fa90544c3.jpg,1,LicensePlate,246,309,118.978,88.113,640,640,license_plate
kaggle_plate_license_recognition,0wa1p1qvveoa1_jpg,train,0wa1p1qvveoa1_jpg.rf.68dde0b54bb8f853a4d554c729690a72.jpg,1,LicensePlate,171,373,80.735,51.719,640,640,license_plate
kaggle_plate_license_recognition,102c956b-4dc3-40a2-bda6-ee0341406047_jpg,test,102c956b-4dc3-40a2-bda6-ee0341406047_jpg.rf.5e3e9b304b33e0fe7ea794a7899d71eb.jpg,1,LicensePlate,224,153,134.0,169.0,640,640,license_plate
kaggle_plate_license_recognition,102c956b-4dc3-40a2-bda6-ee0341406047_jpg,valid,102c956b-4dc3-40a2-bda6-ee0341406047_jpg.rf.b1ef078d18ac3e2b2ae4e83b8c4e5ecf.jpg,1,LicensePlate,224,153,134.0,169.0,640,640,license_plate
kaggle_plate_license_recognition,105917c4-a3b8-4b9f-a79d-6218056c5e70_jpg,train,105917c4-a3b8-4b9f-a79d-6218056c5e70_jpg.rf.6ac2e7d311bfe0c47a47b5f809270360.jpg,1,LicensePlate,287,319,82.0,73.0,640,640,license_plate
kaggle_plate_license_recognition,105917c4-a3b8-4b9f-a79d-6218056c5e70_jpg,train,105917c4-a3b8-4b9f-a79d-6218056c5e70_jpg.rf.a70b55118bc3c2904570cea840eedaa9.jpg,1,LicensePlate,288,312,79.0,85.0,640,640,license_plate
kaggle_plate_license_recognition,105c5381-5cd3-4bcd-b8bd-2dc8c66c9e20_jpg,train,105c5381-5cd3-4bcd-b8bd-2dc8c66c9e20_jpg.rf.27cd9d088a6606b332877f006afe2d40.jpg,1,LicensePlate,202,84,111.0,111.0,640,640,license_plate
kaggle_plate_license_recognition,105c5381-5cd3-4bcd-b8bd-2dc8c66c9e20_jpg,train,105c5381-5cd3-4bcd-b8bd-2dc8c66c9e20_jpg.rf.4463d6545b82c145a7f6fb00475a3491.jpg,1,LicensePlate,200,75,131.0,136.0,640,640,license_plate
kaggle_plate_license_recognition,130_0014_jpg,train,130_0014_jpg.rf.f1919ab28d0b9431e0cb7b74ce95d954.jpg,1,LicensePlate,250,277,160.0,100.0,640,640,license_plate
kaggle_plate_license_recognition,130_0018_jpg,train,130_0018_jpg.rf.9bd6f18892846b95b7bbc7ecca1afc01.jpg,1,LicensePlate,305,250,206.0,149.0,640,640,license_plate
kaggle_plate_license_recognition,130_0018_jpg,valid,130_0018_jpg.rf.f91dd9716f7af63cad8b404bf6b21f91.jpg,1,LicensePlate,305,250,206.0,149.0,640,640,license_plate
kaggle_plate_license_recognition,130_0056_jpg,train,130_0056_jpg.rf.786ee8e36b161fc57898d72c9c89af52.jpg,1,LicensePlate,145,366,351.0,242.0,640,640,license_plate
kaggle_plate_license_recognition,19gl841j49na1_jpg,train,19gl841j49na1_jpg.rf.81ef1b3a910bb70705d855eae397688c.jpg,1,LicensePlate,217,338,117.75,75.882,640,640,license_plate
kaggle_plate_license_recognition,19gl841j49na1_jpg,test,19gl841j49na1_jpg.rf.86c8c9bd121e02c01bd6ae33ec81800f.jpg,1,LicensePlate,224,334,131.055,100.425,640,640,license_plate
kaggle_plate_license_recognition,1k9uinoun9ha1_jpg,test,1k9uinoun9ha1_jpg.rf.1a35ac65df068a9c0da71a0edc88d714.jpg,1,LicensePlate,251,291,116.02,72.7,640,640,license_plate
kaggle_plate_license_recognition,1msfk054tmha1_jpg,valid,1msfk054tmha1_jpg.rf.00ae3d7fda306471fa32007f4e3e6b95.jpg,1,LicensePlate,257,407,71.545,41.18,640,640,license_plate
kaggle_plate_license_recognition,1msfk054tmha1_jpg,test,1msfk054tmha1_jpg.rf.884c53ba7f26c2ee8713a054595c5fb5.jpg,1,LicensePlate,235,398,72.601,43.945,640,640,license_plate
kaggle_plate_license_recognition,1msfk054tmha1_jpg,train,1msfk054tmha1_jpg.rf.9cb38f229334e3bdf45f83b5be481023.jpg,1,LicensePlate,245,405,70.0,38.217,640,640,license_plate
kaggle_plate_license_recognition,1msfk054tmha1_jpg,test,1msfk054tmha1_jpg.rf.c86cb6aeda4751c456059cc351cbff74.jpg,1,LicensePlate,245,405,70.0,38.217,640,640,license_plate
kaggle_plate_license_recognition,1msfk054tmha1_jpg,train,1msfk054tmha1_jpg.rf.cd7b8d3166457767fbdfa0a8db449467.jpg,1,LicensePlate,245,405,70.0,38.217,640,640,license_plate
