source_dataset,source_split,image_id,source_image_name,source_label_name,source_image_path,source_label_path,image_width,image_height,plate_instance_count,clip_required_box_count,non_clippable_box_count,max_overshoot,real_synthetic,is_negative,canonical_class,ImageID,LocalKaggleSplit,LocalFileName,OpenImagesSplit,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,SourceMetadataURL,_source_csv
open_images_v7,train,cbe213773e0ffbe8,cbe213773e0ffbe8.jpg,cbe213773e0ffbe8.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cbe213773e0ffbe8.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cbe213773e0ffbe8.txt,1024,528,1,0,0,0.0,REAL,False,license_plate,cbe213773e0ffbe8,train,cbe213773e0ffbe8.jpg,train,https://c1.staticflickr.com/9/8331/8377175730_074ab5e764_o.jpg,https://www.flickr.com/photos/didbygraham/8377175730/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,DANCO D15NCO,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cbe2fc7efb228858,cbe2fc7efb228858.jpg,cbe2fc7efb228858.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cbe2fc7efb228858.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cbe2fc7efb228858.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,cbe2fc7efb228858,train,cbe2fc7efb228858.jpg,train,https://c1.staticflickr.com/4/3300/3275321619_961df02b5a_o.jpg,https://www.flickr.com/photos/benstephenson/3275321619,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/benstephenson/,Ben Stephenson,Picture 865,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cbf13a177485af10,cbf13a177485af10.jpg,cbf13a177485af10.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cbf13a177485af10.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cbf13a177485af10.txt,1024,577,1,0,0,0.0,REAL,False,license_plate,cbf13a177485af10,train,cbf13a177485af10.jpg,train,https://farm1.staticflickr.com/8512/8408243057_05eb63f20a_o.jpg,https://www.flickr.com/photos/gonmi/8408243057,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonmi/,Nacho,Toyota,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc212913e2a6e35b,cc212913e2a6e35b.jpg,cc212913e2a6e35b.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc212913e2a6e35b.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc212913e2a6e35b.txt,768,1024,1,0,0,0.0,REAL,False,license_plate,cc212913e2a6e35b,train,cc212913e2a6e35b.jpg,train,https://c4.staticflickr.com/3/2510/3899606784_1f0a2ecd62_o.jpg,https://www.flickr.com/photos/smaedli/3899606784,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/smaedli/,Chad Kainz,Lake Shore Drive on Labor Day,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc232f3bbfd3bc80,cc232f3bbfd3bc80.jpg,cc232f3bbfd3bc80.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc232f3bbfd3bc80.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc232f3bbfd3bc80.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,cc232f3bbfd3bc80,train,cc232f3bbfd3bc80.jpg,train,https://farm1.staticflickr.com/2685/4152302968_a42a9aa078_o.jpg,https://www.flickr.com/photos/bbrc07/4152302968/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bbrc07/,Muhamad Chairul Putra,BBRC With Djoko Kendil8,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc2bf4e127c574c5,cc2bf4e127c574c5.jpg,cc2bf4e127c574c5.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc2bf4e127c574c5.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc2bf4e127c574c5.txt,1024,769,1,0,0,0.0,REAL,False,license_plate,cc2bf4e127c574c5,train,cc2bf4e127c574c5.jpg,train,https://farm6.staticflickr.com/7396/9200156638_fec74b2d46_o.jpg,https://www.flickr.com/photos/micsworld/9200156638,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/micsworld/,Mic,"Rathfarnham, Co. Dublin - Ireland",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc4bdbcc40a7f347,cc4bdbcc40a7f347.jpg,cc4bdbcc40a7f347.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc4bdbcc40a7f347.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc4bdbcc40a7f347.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,cc4bdbcc40a7f347,train,cc4bdbcc40a7f347.jpg,train,https://farm8.staticflickr.com/3135/5819573073_075c798321_o.jpg,https://www.flickr.com/photos/7683035@N03/5819573073,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/7683035@N03/,Mike Bellman,van of acrostics shame,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc542a69b6be4bb8,cc542a69b6be4bb8.jpg,cc542a69b6be4bb8.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc542a69b6be4bb8.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc542a69b6be4bb8.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,cc542a69b6be4bb8,train,cc542a69b6be4bb8.jpg,train,https://c1.staticflickr.com/3/2330/2402235182_2331121291_o.jpg,https://www.flickr.com/photos/raver_mikey/2402235182,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/raver_mikey/,Mikey,"The Strand, Liverpool (01)",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc597e01c402da0b,cc597e01c402da0b.jpg,cc597e01c402da0b.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc597e01c402da0b.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc597e01c402da0b.txt,1024,1024,2,1,0,0.0007525000000000032,REAL,False,license_plate,cc597e01c402da0b,train,cc597e01c402da0b.jpg,train,https://c4.staticflickr.com/1/642/20989186208_141c578afa_o.jpg,https://www.flickr.com/photos/misadventuresofmaja/20989186208,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/misadventuresofmaja/,The MisAdventures of Maja,"Getting in is easy, getting out is a different story... #misadventures #troublemaker #SpiritsFC #NWSL",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc6ded38e76df485,cc6ded38e76df485.jpg,cc6ded38e76df485.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc6ded38e76df485.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc6ded38e76df485.txt,1024,685,1,0,0,0.0,REAL,False,license_plate,cc6ded38e76df485,train,cc6ded38e76df485.jpg,train,https://farm6.staticflickr.com/5535/9556651743_a6b9d9ef19_o.jpg,https://www.flickr.com/photos/transitomedellin/9556651743,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/transitomedellin/,Secretaría de Movilidad de Medellín,"Nuestros Agentes de Tránsito y el equipo de toxicología con el Laboratorio Móvil, hicieron presencia en el Desfile de Autos Clásicos para garantizar la seguridad vial y la movilidad en este evento de la Feria de las Flores",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc734c18caefaa65,cc734c18caefaa65.jpg,cc734c18caefaa65.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc734c18caefaa65.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc734c18caefaa65.txt,1024,686,1,0,0,0.0,REAL,False,license_plate,cc734c18caefaa65,train,cc734c18caefaa65.jpg,train,https://farm6.staticflickr.com/2270/2419436843_db9c944537_o.jpg,https://www.flickr.com/photos/dandeluca/2419436843,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/dandeluca/,Dan DeLuca,avenida_jujuy,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc7d97ebf3fd7f7c,cc7d97ebf3fd7f7c.jpg,cc7d97ebf3fd7f7c.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc7d97ebf3fd7f7c.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc7d97ebf3fd7f7c.txt,1024,560,1,0,0,0.0,REAL,False,license_plate,cc7d97ebf3fd7f7c,train,cc7d97ebf3fd7f7c.jpg,train,https://c5.staticflickr.com/5/4008/4316038966_a8dea19002_o.jpg,https://www.flickr.com/photos/didbygraham/4316038966,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,x Plymouth Citybus 276 N276PDV now wdn,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc84b8f32e6e4ac2,cc84b8f32e6e4ac2.jpg,cc84b8f32e6e4ac2.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc84b8f32e6e4ac2.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc84b8f32e6e4ac2.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,cc84b8f32e6e4ac2,train,cc84b8f32e6e4ac2.jpg,train,https://farm3.staticflickr.com/7207/6812450670_24ecd5b05a_o.jpg,https://www.flickr.com/photos/30474136@N07/6812450670,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/30474136@N07/,TuRbO_J,2002 Renault Laguna Privilege,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cc8dfdb0f4427faf,cc8dfdb0f4427faf.jpg,cc8dfdb0f4427faf.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cc8dfdb0f4427faf.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cc8dfdb0f4427faf.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,cc8dfdb0f4427faf,train,cc8dfdb0f4427faf.jpg,train,https://c8.staticflickr.com/9/8028/7161727352_edd940fda8_o.jpg,https://www.flickr.com/photos/8058098@N07/7161727352,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/8058098@N07/,nakhon100,BMW 335i M Sport E90,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cca3faf22ff7eb2c,cca3faf22ff7eb2c.jpg,cca3faf22ff7eb2c.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cca3faf22ff7eb2c.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cca3faf22ff7eb2c.txt,1024,766,1,0,0,0.0,REAL,False,license_plate,cca3faf22ff7eb2c,train,cca3faf22ff7eb2c.jpg,train,https://c5.staticflickr.com/4/3425/3263473384_ff401f233e_o.jpg,https://www.flickr.com/photos/texmextom/3263473384,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/texmextom/,saxettom,Texas LICENSE PLATE,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cca575327d711732,cca575327d711732.jpg,cca575327d711732.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cca575327d711732.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cca575327d711732.txt,1024,1024,2,0,0,0.0,REAL,False,license_plate,cca575327d711732,train,cca575327d711732.jpg,train,https://farm3.staticflickr.com/5321/9622645957_699a000523_o.jpg,https://www.flickr.com/photos/armandoalves/9622645957,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/armandoalves/,Armando Alves,From dusk till #meosw,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,ccd8bc17c7ad592f,ccd8bc17c7ad592f.jpg,ccd8bc17c7ad592f.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/ccd8bc17c7ad592f.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/ccd8bc17c7ad592f.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,ccd8bc17c7ad592f,train,ccd8bc17c7ad592f.jpg,train,https://c8.staticflickr.com/8/7314/9616001543_821851c001_o.jpg,https://www.flickr.com/photos/ninian_reid/9616001543,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/ninian_reid/,Ninian  Reid,Mainly Perth,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,ccdfe6e6c1ce7cb1,ccdfe6e6c1ce7cb1.jpg,ccdfe6e6c1ce7cb1.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/ccdfe6e6c1ce7cb1.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/ccdfe6e6c1ce7cb1.txt,1024,768,3,0,0,0.0,REAL,False,license_plate,ccdfe6e6c1ce7cb1,train,ccdfe6e6c1ce7cb1.jpg,train,https://farm2.staticflickr.com/4039/4335263355_17e6891bab_o.jpg,https://www.flickr.com/photos/pics-by-mpd/4335263355,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/pics-by-mpd/,Matt Davis,"GX03 SSZ at Lewes Road, Brighton",https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cce225b365bd1dc7,cce225b365bd1dc7.jpg,cce225b365bd1dc7.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cce225b365bd1dc7.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cce225b365bd1dc7.txt,1024,680,3,0,0,0.0,REAL,False,license_plate,cce225b365bd1dc7,train,cce225b365bd1dc7.jpg,train,https://farm8.staticflickr.com/2920/14528326744_111dfe2148_o.jpg,https://www.flickr.com/photos/clender/14528326744,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/clender/,Carl Lender,Maine to Boston 2014,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cce25067b09b0949,cce25067b09b0949.jpg,cce25067b09b0949.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cce25067b09b0949.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cce25067b09b0949.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,cce25067b09b0949,train,cce25067b09b0949.jpg,train,https://c2.staticflickr.com/5/4054/4628473935_8a5bcee872_o.jpg,https://www.flickr.com/photos/27188727@N07/4628473935,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/27188727@N07/,hotelelpalmeral,Fachada trasera Hotel el Palmeral Benidorm,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cce97e32e9122cea,cce97e32e9122cea.jpg,cce97e32e9122cea.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cce97e32e9122cea.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cce97e32e9122cea.txt,1024,710,1,0,0,0.0,REAL,False,license_plate,cce97e32e9122cea,train,cce97e32e9122cea.jpg,train,https://c3.staticflickr.com/5/4027/4443645527_7a3657e108_o.jpg,https://www.flickr.com/photos/47802536@N08/4443645527,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/47802536@N08/,Brian Mortimer,blacksmiths arms,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd042c2c3f9b76ea,cd042c2c3f9b76ea.jpg,cd042c2c3f9b76ea.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd042c2c3f9b76ea.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd042c2c3f9b76ea.txt,1024,535,2,0,0,0.0,REAL,False,license_plate,cd042c2c3f9b76ea,train,cd042c2c3f9b76ea.jpg,train,https://c3.staticflickr.com/3/2777/4442508165_d256882436_o.jpg,https://www.flickr.com/photos/jamescridland/4442508165,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jamescridland/,James Cridland,Greatness,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd058793fb7d7b86,cd058793fb7d7b86.jpg,cd058793fb7d7b86.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd058793fb7d7b86.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd058793fb7d7b86.txt,1024,682,1,0,0,0.0,REAL,False,license_plate,cd058793fb7d7b86,train,cd058793fb7d7b86.jpg,train,https://farm7.staticflickr.com/96/239714267_97a74520a1_o.jpg,https://www.flickr.com/photos/diametrik/239714267,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/diametrik/,Lian Chang,Landlocked,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd1bcf68e9ab9edb,cd1bcf68e9ab9edb.jpg,cd1bcf68e9ab9edb.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd1bcf68e9ab9edb.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd1bcf68e9ab9edb.txt,1024,768,1,0,0,0.0,REAL,False,license_plate,cd1bcf68e9ab9edb,train,cd1bcf68e9ab9edb.jpg,train,https://c4.staticflickr.com/4/3890/15179639405_68980b7748_o.jpg,https://www.flickr.com/photos/satguru/15179639405,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/satguru/,David Howard,Mayford cottages,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd1be0100ed63f5e,cd1be0100ed63f5e.jpg,cd1be0100ed63f5e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd1be0100ed63f5e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd1be0100ed63f5e.txt,683,1024,1,0,0,0.0,REAL,False,license_plate,cd1be0100ed63f5e,train,cd1be0100ed63f5e.jpg,train,https://c7.staticflickr.com/8/7414/8721815492_58bcbdc9f7_o.jpg,https://www.flickr.com/photos/bedworth/8721815492,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/bedworth/,Mathew Bedworth,Matt's BMW Z3,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd45d7f62f261c7e,cd45d7f62f261c7e.jpg,cd45d7f62f261c7e.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd45d7f62f261c7e.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd45d7f62f261c7e.txt,1024,748,2,0,0,0.0,REAL,False,license_plate,cd45d7f62f261c7e,train,cd45d7f62f261c7e.jpg,train,https://c7.staticflickr.com/1/84/209419825_875a9716a4_o.jpg,https://www.flickr.com/photos/jumpyjodes/209419825,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jumpyjodes/,Jodie Wilson,colourful neighbourhood,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd5470bf7e8c0528,cd5470bf7e8c0528.jpg,cd5470bf7e8c0528.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd5470bf7e8c0528.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd5470bf7e8c0528.txt,1024,575,1,0,0,0.0,REAL,False,license_plate,cd5470bf7e8c0528,train,cd5470bf7e8c0528.jpg,train,https://c1.staticflickr.com/8/7365/12237586196_fc7f6ae5d2_o.jpg,https://www.flickr.com/photos/owensoft/12237586196,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/owensoft/,owensoft,IMG_1496,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd88d425b8af89eb,cd88d425b8af89eb.jpg,cd88d425b8af89eb.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd88d425b8af89eb.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd88d425b8af89eb.txt,1024,638,1,0,0,0.0,REAL,False,license_plate,cd88d425b8af89eb,train,cd88d425b8af89eb.jpg,train,https://c4.staticflickr.com/1/154/395374639_6760ac1ced_o.jpg,https://www.flickr.com/photos/scottfeldstein/395374639,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/scottfeldstein/,scott feldstein,1 HOT PPR,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd8bddac600f0acf,cd8bddac600f0acf.jpg,cd8bddac600f0acf.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd8bddac600f0acf.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd8bddac600f0acf.txt,1024,683,2,1,0,0.0005078124999999996,REAL,False,license_plate,cd8bddac600f0acf,train,cd8bddac600f0acf.jpg,train,https://c8.staticflickr.com/9/8348/8185630836_7f97097cbb_o.jpg,https://www.flickr.com/photos/gonmi/8185630836,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/gonmi/,Nacho,Mercedes E220 CDI,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd960e8c1adc2460,cd960e8c1adc2460.jpg,cd960e8c1adc2460.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd960e8c1adc2460.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd960e8c1adc2460.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,cd960e8c1adc2460,train,cd960e8c1adc2460.jpg,train,https://farm1.staticflickr.com/5304/5608615137_ba05f2b605_o.jpg,https://www.flickr.com/photos/hunter0405/5608615137,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hunter0405/,Vincent Li,IMG_0052,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cd9647953ca17272,cd9647953ca17272.jpg,cd9647953ca17272.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cd9647953ca17272.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cd9647953ca17272.txt,649,1024,3,0,0,0.0,REAL,False,license_plate,cd9647953ca17272,train,cd9647953ca17272.jpg,train,https://farm3.staticflickr.com/8560/8712366526_75e4a9d860_o.jpg,https://www.flickr.com/photos/92682792@N00/8712366526,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/92682792@N00/,gravitat-OFF,Oldtimer- und US-Car Messe in Chemnitz,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cda1e2a2a0d3736b,cda1e2a2a0d3736b.jpg,cda1e2a2a0d3736b.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cda1e2a2a0d3736b.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cda1e2a2a0d3736b.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,cda1e2a2a0d3736b,train,cda1e2a2a0d3736b.jpg,train,https://c4.staticflickr.com/3/2856/13321357355_644131642c_o.jpg,https://www.flickr.com/photos/akasped/13321357355,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/akasped/,edward stojakovic,Traffic on I70,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
open_images_v7,train,cdb270df044d9e53,cdb270df044d9e53.jpg,cdb270df044d9e53.txt,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/images/train/cdb270df044d9e53.jpg,AI/PlateDetector/datasets/raw/open_images_lp_kaggle/labels/train/cdb270df044d9e53.txt,1024,768,2,0,0,0.0,REAL,False,license_plate,cdb270df044d9e53,train,cdb270df044d9e53.jpg,train,https://farm4.staticflickr.com/7458/14197438814_31aa413bc2_o.jpg,https://www.flickr.com/photos/jccsvq/14197438814,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jccsvq/,Jesús Cabrera,Siracusa,https://storage.googleapis.com/openimages/2018_04/train/train-images-boxable-with-rotation.csv,AI/PlateDetector/datasets/provenance/open_images_lp_kaggle/open_images_provenance.csv
