source_dataset,source_split,source_image_name,source_annotation_name,source_sequence,source_frame,source_image_path,source_annotation_path,image_sha256,annotation_sha256,image_width,image_height,xml_width,xml_height,dimension_match,plate_instance_count,object_classes,invalid_box_count,real_synthetic,is_negative,canonical_class,license_reference,readme_reference
romanian_public_lp,valid,dayride_type1_001.mp4#t=1055.jpg,dayride_type1_001.mp4#t=1055.xml,dayride_type1_001.mp4,1055,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=1055.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=1055.xml,41017116fea6cc60c354823ec7ec468633a916841afbcd5dcc4feec4d5194c71,2cdb08013c36a496797b32910b24d941cd772be25fab2c8385f1a01f1e88d2a9,1280,720,1280,720,True,2,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1056.jpg,dayride_type1_001.mp4#t=1056.xml,dayride_type1_001.mp4,1056,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1056.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1056.xml,4e680d065d74475da83883da7acd6795e8eddc7452492537dabd2da34f2b6255,06411bb2625fb18e708da8f3cead1e1d8f9ec969ff140b9c53fa9719e447020c,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1057.jpg,dayride_type1_001.mp4#t=1057.xml,dayride_type1_001.mp4,1057,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1057.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1057.xml,ae9a8db7e97c17fe0147d3bffe4e604d5e861bde6f6ac0a658c97152857639b0,493373d77b76289042b1750ed333ebdad67d958845633e3d63ebb412eca6861c,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=1058.jpg,dayride_type1_001.mp4#t=1058.xml,dayride_type1_001.mp4,1058,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=1058.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=1058.xml,234a85e651a933cfcf89ef513ccf0d1ebe144dc49e07fc1a80ce5effd05e13d1,872dcc90ccdc87e4eccf8cf6f9a633c2c300bc3d5076901dd3c747e8d7445f72,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1059.jpg,dayride_type1_001.mp4#t=1059.xml,dayride_type1_001.mp4,1059,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1059.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1059.xml,cd8788d2cda4cefacb58d30911311a7c1c08086073270d8116d5f34bccf1742b,f5303cf1aec0ae5dde6797378d247bf52c4c12d43ed2925c528537f6826d358e,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1060.jpg,dayride_type1_001.mp4#t=1060.xml,dayride_type1_001.mp4,1060,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1060.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1060.xml,d21aa941bb1af50c350ad490f3474ec21bce07eb220aa23ec3972118e9136d3a,4cdb65d370fbefe8077558d41fdf099d4f1987a716c7e0a2aeb11aa769dd8c02,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1062.jpg,dayride_type1_001.mp4#t=1062.xml,dayride_type1_001.mp4,1062,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1062.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1062.xml,89e37fccf61f2d808d1ca35fb9bf950e272130798d122ea9b14072f14616739b,25bfd3a1659480aa05d556fd821b32a5183c2736325d02f626db108fa59a5e83,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1063.jpg,dayride_type1_001.mp4#t=1063.xml,dayride_type1_001.mp4,1063,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1063.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1063.xml,1deb469f74fd3e9ac3097df98c15973d9dd1dd4428aba68383d11d1c5df6eb3d,bfc52dbd584b78ac4f553e27b81b72a0b371d7df074363e7b69437996edaeec1,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1071.jpg,dayride_type1_001.mp4#t=1071.xml,dayride_type1_001.mp4,1071,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1071.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1071.xml,16675d31fa753c5cd944ec0d66cf6ce0663133658963b5819ac8ce2c39655452,33a2579401178eebef563a294f07ef97e26c6ab2510c2ca09bbcab08d35dfefd,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1072.jpg,dayride_type1_001.mp4#t=1072.xml,dayride_type1_001.mp4,1072,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1072.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1072.xml,0d07148de3a5ef2c1f1c4961104e81743a3ddaba5572b7adf6bd52c3e31d6a1d,bc5b6b1e922e219df4856ef23586af30dfda55db9de10968d743617c9418566a,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1073.jpg,dayride_type1_001.mp4#t=1073.xml,dayride_type1_001.mp4,1073,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1073.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1073.xml,2f0bbf40ce6d35b9fadbef75781a0b6bf7ce297a2ea7434f530818f4e8745e90,79a5d08296b3893bc89f2d45b8a5bf87de59896efad1e006d63635a10346d55d,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=1074.jpg,dayride_type1_001.mp4#t=1074.xml,dayride_type1_001.mp4,1074,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=1074.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=1074.xml,34c0719b7bae74594fdc32f56b866cbb09b8becc6467504f9830e3d13366265f,56c9adc2c51a6f177fc307d9bb6adce1fa63d340c92b359d28a9270a2a70c4e9,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1075.jpg,dayride_type1_001.mp4#t=1075.xml,dayride_type1_001.mp4,1075,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1075.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1075.xml,fcd3d7c50925171ad544b1cfd50493f201f75476c082d00877d212d31eb74605,f82b94f13a10b269109e3ae11c40b0f2369b112a7ecedd725679ceff4bb6b3ce,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1077.jpg,dayride_type1_001.mp4#t=1077.xml,dayride_type1_001.mp4,1077,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1077.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1077.xml,fa0df300fbdfcef9c55d4321167d4675c8b0cea1af522e691a21f3d4ae2a0cd7,de0719911c0473e4abc49549c1ae1042e91877817a9225df3849e65966332c37,1280,720,1280,720,True,2,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1078.jpg,dayride_type1_001.mp4#t=1078.xml,dayride_type1_001.mp4,1078,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1078.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1078.xml,ba8a6f15c9e537e81428bf22b673c4a7b999224d0aa7577c713d66659b6cd7a7,da99363f354704fc321acf8c3a2aacc4361727a0a6bd69b182808d11354ff846,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1082.jpg,dayride_type1_001.mp4#t=1082.xml,dayride_type1_001.mp4,1082,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1082.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1082.xml,0690f79b7bff81792ac3824c0c106e3779bf8da8ec7f7d612d06c10232aa57e2,2156ed76b3a63ff113cc42f4e16f3b9cfa5cdddfce4d0e6a7fd9b046b805e882,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1083.jpg,dayride_type1_001.mp4#t=1083.xml,dayride_type1_001.mp4,1083,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1083.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1083.xml,04076235953187afb2a9cc614ab0b7374fea7a96e64603d93460b65a7afe9913,8dccea3bd5469b67d96cd79fc960c0ab4da695bb6e70ea493157ea1765c6ee9d,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1084.jpg,dayride_type1_001.mp4#t=1084.xml,dayride_type1_001.mp4,1084,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1084.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1084.xml,cda9a88ae8b817b8262b5d535c1840bce3d4f607cc97540c0e2d0dad63b6f74b,5b205faf1f55e68b1635adfc764c64892c29c44285c713e3a5a19c2860efe707,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=1085.jpg,dayride_type1_001.mp4#t=1085.xml,dayride_type1_001.mp4,1085,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=1085.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=1085.xml,e97b80600f1c8eaa661d881896e85f901710fc376c4145922bf345f4e5f8dde7,c06f984df4795650c2324c4247c43962746d189f5afaa2d820f2239fe1dcee79,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1086.jpg,dayride_type1_001.mp4#t=1086.xml,dayride_type1_001.mp4,1086,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1086.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1086.xml,414c267624ee836cc2f59e2ce7e9a18e83b68f22af3278609ce2c801aebba399,0d8b02ada95f284512cce6aca4c99f344cfd411d5e4a09325353661589e29b31,1280,720,1280,720,True,2,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1087.jpg,dayride_type1_001.mp4#t=1087.xml,dayride_type1_001.mp4,1087,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1087.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1087.xml,77513ea32cd8cba6baadc2285ce2534337c744c0ca02014602e896b219e02d24,91769c902f8d3ed08485de14f69e0a120957205237d064dd441955769089e0d2,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1088.jpg,dayride_type1_001.mp4#t=1088.xml,dayride_type1_001.mp4,1088,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1088.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1088.xml,5894faff484ea582bf720b945dade3c0eb68dc535f274ede08d3258c2aea2118,c4a3aa4b4981b7e54dbc4baf23af8fc34aa58292866704505876811511312d7f,1280,720,1280,720,True,2,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1089.jpg,dayride_type1_001.mp4#t=1089.xml,dayride_type1_001.mp4,1089,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1089.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1089.xml,37afd7aebd5c38d02f40630abba7241f6ca77bddde51e34a46e6d72f918023c2,8bca45edcdc4073ad054ec87676dda1a90b6b2c4c2f731e9c2b4492870607302,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1090.jpg,dayride_type1_001.mp4#t=1090.xml,dayride_type1_001.mp4,1090,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1090.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1090.xml,4c5fb3f432817fab26559a83121e48371c3ff1239f5c95f336597c3d77fe9dd5,b910112acef6f867e2fdf7e4d8210a6f94446a74ea1110823931fac9ccf287b1,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1091.jpg,dayride_type1_001.mp4#t=1091.xml,dayride_type1_001.mp4,1091,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1091.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1091.xml,15022b3116969abb7186a5fd20efe2b4c688d387979ff156cf93f19dc516647f,ac5fb25f9afd4f7b905df535c0614883a26a439c352f33a4bb7e2d29dd7a15b2,1280,720,1280,720,True,4,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1092.jpg,dayride_type1_001.mp4#t=1092.xml,dayride_type1_001.mp4,1092,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1092.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1092.xml,71bc54db4aa1cc89dfe944eda70974c0ccab2d42633de9eb3493871b15a5d17d,4c1d838963ea53a2c27588180a44d3f01f95b71c040a34d2649ae895ba6a0449,1280,720,1280,720,True,3,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1093.jpg,dayride_type1_001.mp4#t=1093.xml,dayride_type1_001.mp4,1093,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1093.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1093.xml,91b36ed4858167b50d35b5845f1dd8026dd83946f055c0093c3215d4cffb7166,76ebfaf24f0108e7e88cbdebe28e947d589bda689600915a2dc3540950fa95d2,1280,720,1280,720,True,3,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,valid,dayride_type1_001.mp4#t=1094.jpg,dayride_type1_001.mp4#t=1094.xml,dayride_type1_001.mp4,1094,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/images/dayride_type1_001.mp4#t=1094.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/valid/annots/dayride_type1_001.mp4#t=1094.xml,4219f5fe5cdb80f39284fb4d893cf5310dccc20f2d4264b42249efd3962548f5,d0eb72b2c9bc47720cddb014111d7a3d58613fba883a670095f5ef32d4a31573,1280,720,1280,720,True,3,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1095.jpg,dayride_type1_001.mp4#t=1095.xml,dayride_type1_001.mp4,1095,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1095.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1095.xml,6a388f93c10f275f43a086e1b451369e4023191b6e8f2ebe80382e045bbae27e,2523aad4a94df1f9e1cadac16f886687cfeda8c88148a21cda06148ba6c29188,1280,720,1280,720,True,3,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1114.jpg,dayride_type1_001.mp4#t=1114.xml,dayride_type1_001.mp4,1114,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1114.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1114.xml,3759433be9ef37e424ce98a8a931a00e459715cd9086d91b6a91ae6b7cbb8bb5,632aacab92c9e21286410fd93b68f5be67fcab16eaec776e973837006ff47f03,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1115.jpg,dayride_type1_001.mp4#t=1115.xml,dayride_type1_001.mp4,1115,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1115.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1115.xml,1a4e1811c9cddd4cd23e7aaf7a3d841b954afb8ba0e2721b52088b9f4306f935,4a325d95c8ff003af52105b7ac9856bd9237e42b75bb2f8ce70830240cd0bf4b,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1116.jpg,dayride_type1_001.mp4#t=1116.xml,dayride_type1_001.mp4,1116,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1116.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1116.xml,c9848994f99707a2f587f983722bd5331f1dd13fad6384d3886a2316ec40f924,a9b0895a8bae2896edda407b2dbe1043b855d235a085c27bfab3523c4b681b2f,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1117.jpg,dayride_type1_001.mp4#t=1117.xml,dayride_type1_001.mp4,1117,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1117.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1117.xml,65fd06a3645bab47a7700250d193e80d1ba6de203bff347d523085a09b2dc36c,4d4da96448f2a51159a4f4f50def958086bf2474d142905031c14c900cfa19d7,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1118.jpg,dayride_type1_001.mp4#t=1118.xml,dayride_type1_001.mp4,1118,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1118.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1118.xml,e26a05e9727bf4bf707ff641ba5432c9c2cd9a9f78557bb08b84f16e57b12531,e7c92e4c136cac746bcf05b0ed95b229250737d320b92db050d64b451333104d,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1119.jpg,dayride_type1_001.mp4#t=1119.xml,dayride_type1_001.mp4,1119,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1119.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1119.xml,de2ddf6d0c4a66395b3935178e27635a1cf6eb17f46d7b73d3d58dc2485203b5,ef9632f9e5a812cd043d898325de43313935491ae5d7a0d72c70709af5aaad77,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1121.jpg,dayride_type1_001.mp4#t=1121.xml,dayride_type1_001.mp4,1121,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1121.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1121.xml,113a2692374b0b52e9c3f96ac821340109c6f3696c2c455c19110fb7e04c445b,1215a970d0684c6e65a34a3d883be48e35219b7a726a8ed8f7b81c2ef042a62e,1280,720,1280,720,True,2,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1122.jpg,dayride_type1_001.mp4#t=1122.xml,dayride_type1_001.mp4,1122,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1122.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1122.xml,93d2c4d3974e3acec38dce033ae6ee66b20c9828aa1e6821b08c6e9140e961c7,58304d11ab6cdbcf31f4ca034e22d6a8fc77f1232876f268f9a78c360b3bbba1,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1124.jpg,dayride_type1_001.mp4#t=1124.xml,dayride_type1_001.mp4,1124,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1124.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1124.xml,9f0f9a8e193a974ab77ba7ea25be3e6b358bd0b782466904c7f93a2b51df046c,120399a4c6f0681c7fc1682c0c90b8013448178445c7a36508d5d48d3d2d248c,1280,720,1280,720,True,2,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
romanian_public_lp,train,dayride_type1_001.mp4#t=1125.jpg,dayride_type1_001.mp4#t=1125.xml,dayride_type1_001.mp4,1125,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/images/dayride_type1_001.mp4#t=1125.jpg,AI/PlateDetector/datasets/raw/romanian_lp/dataset/train/annots/dayride_type1_001.mp4#t=1125.xml,ceab368618e7c99f0d4b38dcbe6b8fdc6eb7e3b4424877b2d77ee3e56637d2a2,ca41d0947801008bd3aa88af9be5c4508e66328d66e9009d4f029bc6856a1084,1280,720,1280,720,True,1,license-plate,0,REAL,False,license_plate,AI/PlateDetector/datasets/raw/romanian_lp/LICENSE,AI/PlateDetector/datasets/raw/romanian_lp/README.md
