source_group,variant_index,variant_count,split,filename,plate_instance_count,review_status
34l5ua6ptufa1_jpg,2,2,train,34l5ua6ptufa1_jpg.rf.3809181f21aca7ca1c0e8a5a6fbc02b1.jpg,1,accepted_training_positive
350d7a0fe55b2508_jpg,1,2,train,350d7a0fe55b2508_jpg.rf.51b5f7585e6144eafc22bdd009e0a767.jpg,1,reject_plate_or_ocr_crop
350d7a0fe55b2508_jpg,2,2,valid,350d7a0fe55b2508_jpg.rf.17c2acb4d8e2819c8eeef15964143a28.jpg,1,reject_plate_or_ocr_crop
35b98e1165d78582_jpg,1,2,train,35b98e1165d78582_jpg.rf.870eb0c07afeb750fd491c595d7e1ad3.jpg,1,reject_plate_or_ocr_crop
35b98e1165d78582_jpg,2,2,valid,35b98e1165d78582_jpg.rf.3114cf8f7edb2c7a03a567f4b454ebf8.jpg,1,reject_plate_or_ocr_crop
362a0fbb2a933887_jpg,1,1,train,362a0fbb2a933887_jpg.rf.180e2509c257ff87f15a5631036b3bc8.jpg,1,reject_plate_or_ocr_crop
36auaeejilka1_jpg,1,1,train,36auaeejilka1_jpg.rf.002cacd4aa2ffc5407b7e20fd3c5ada1.jpg,1,accepted_training_positive
385601554afdbb00_jpg,1,1,train,385601554afdbb00_jpg.rf.e588bbf5b73dd2300b1f1de84d47c908.jpg,1,reject_plate_or_ocr_crop
386df61eb273220f2_jpg,1,1,train,386df61eb273220f2_jpg.rf.de848700574bf93693b7df5951f4610a.jpg,1,reject_plate_or_ocr_crop
38e7fa7b7158ffde5_jpg,1,1,train,38e7fa7b7158ffde5_jpg.rf.378c607db54081776a3e441c105efe6c.jpg,1,reject_plate_or_ocr_crop
391e8f182e73a8c2_jpg,1,1,valid,391e8f182e73a8c2_jpg.rf.22667094db504dea3d0329f46a4b618b.jpg,1,reject_plate_or_ocr_crop
39bae3d26d682465_jpg,1,1,test,39bae3d26d682465_jpg.rf.18a8095be6e856526504750e0a4df089.jpg,1,reject_plate_or_ocr_crop
39cbaab2ac223d94_jpg,1,1,train,39cbaab2ac223d94_jpg.rf.34926e8ec08d7e5c42aa888e82474533.jpg,1,reject_plate_or_ocr_crop
39fdd58fa6bf8551_jpg,1,2,test,39fdd58fa6bf8551_jpg.rf.62dc12c0ca280573876f6a7104affbe1.jpg,1,reject_plate_or_ocr_crop
39fdd58fa6bf8551_jpg,2,2,train,39fdd58fa6bf8551_jpg.rf.63f155c4da3523683ccfa57920896796.jpg,1,reject_plate_or_ocr_crop
3a54b5a73b139f63_jpg,1,2,train,3a54b5a73b139f63_jpg.rf.7c690fd495c39eda0ae5f66a459136ed.jpg,1,reject_plate_or_ocr_crop
3a54b5a73b139f63_jpg,2,2,train,3a54b5a73b139f63_jpg.rf.d213e3ba4c146f478a53cea8cabf4730.jpg,1,reject_plate_or_ocr_crop
3a9bcf9c7c0d35663_jpg,1,1,train,3a9bcf9c7c0d35663_jpg.rf.e158bbaf00f2f0e0dfb640b4f53f87ae.jpg,1,reject_plate_or_ocr_crop
3abo4pwl8ana1_jpg,1,2,train,3abo4pwl8ana1_jpg.rf.534aaf2ff428febb546426149ee4bac4.jpg,1,accepted_training_positive
3abo4pwl8ana1_jpg,2,2,valid,3abo4pwl8ana1_jpg.rf.a1f8611e21dd2acf0058c784efa74a10.jpg,1,accepted_training_positive
3b103cb5f17203ca_jpg,1,1,valid,3b103cb5f17203ca_jpg.rf.bccb9519965db5e895cf9d9620a77233.jpg,1,reject_plate_or_ocr_crop
3b52726fd1fbd0f6_jpg,1,1,valid,3b52726fd1fbd0f6_jpg.rf.4b6fe11a283ce08f6e763d4421b61d73.jpg,1,reject_plate_or_ocr_crop
3b5v88mliyca1_jpg,1,1,test,3b5v88mliyca1_jpg.rf.572b640d628b0677fa83ab1698f502cd.jpg,1,accepted_training_positive
3bbovepfz2la1_jpg,1,2,train,3bbovepfz2la1_jpg.rf.778b4f0bb702d20ff281e12e87fa67d9.jpg,1,accepted_training_positive
3bbovepfz2la1_jpg,2,2,train,3bbovepfz2la1_jpg.rf.e7c9c1e1c53312df1f5a276d4348fd7e.jpg,1,accepted_training_positive
3caa425417a0db1e_jpg,1,1,train,3caa425417a0db1e_jpg.rf.18d38ae2bca16c468879b6d98ac928e6.jpg,1,reject_plate_or_ocr_crop
3cf3697f58431a47_jpg,1,1,train,3cf3697f58431a47_jpg.rf.bfd750891c16f0a54b1e12685ed73106.jpg,1,reject_plate_or_ocr_crop
3e6161e638c59073_jpg,1,1,train,3e6161e638c59073_jpg.rf.be25fdf99c5d347edda025c8ce2c5efd.jpg,1,reject_plate_or_ocr_crop
3f0a616b91cad80a_jpg,1,1,train,3f0a616b91cad80a_jpg.rf.95e5a43fc7b23a5d3ccb13d63576b4fb.jpg,1,reject_plate_or_ocr_crop
3vqna87qsmma1_jpg,1,1,valid,3vqna87qsmma1_jpg.rf.0569b4777b48292c5461cb89adb98012.jpg,1,accepted_training_positive
400px-Chinese_license_plate_Beijing_E4BAACKE280A2P8922_jpg,1,1,train,400px-Chinese_license_plate_Beijing_E4BAACKE280A2P8922_jpg.rf.8d6005cc6f932cc644cf439aeee6f54f.jpg,1,reject_plate_or_ocr_crop
4148b2126f0986a4_jpg,1,1,valid,4148b2126f0986a4_jpg.rf.34e9231cce36298786d728b4e744a840.jpg,1,reject_plate_or_ocr_crop
419f8a15e8c72891_jpg,1,1,train,419f8a15e8c72891_jpg.rf.d7bb45533d444543209d05e5eb3c209e.jpg,1,reject_plate_or_ocr_crop
41f301cd60049938_jpg,1,2,train,41f301cd60049938_jpg.rf.44f5be076d8c052469cbd6b7ceaaf581.jpg,1,reject_plate_or_ocr_crop
41f301cd60049938_jpg,2,2,valid,41f301cd60049938_jpg.rf.6c870ebc71552f4565e23686f28b3c85.jpg,1,reject_plate_or_ocr_crop
422b9f766e9e2e63_jpg,1,1,valid,422b9f766e9e2e63_jpg.rf.2d8138f4db7cd5ddef0f0b12323706b3.jpg,1,reject_plate_or_ocr_crop
42556fa9984cfd38_jpg,1,2,test,42556fa9984cfd38_jpg.rf.92dc5e3cb4894b25b73fb34c5bd09266.jpg,1,reject_plate_or_ocr_crop
42556fa9984cfd38_jpg,2,2,train,42556fa9984cfd38_jpg.rf.a3892e87c5a09c3eb435a20b384a52cc.jpg,1,reject_plate_or_ocr_crop
42ap97bwjxea1_jpg,1,1,train,42ap97bwjxea1_jpg.rf.5a78dd4f75d482b5a13425ba9dcaae57.jpg,1,accepted_training_positive
42bf9b49052d69ac2_jpg,1,2,train,42bf9b49052d69ac2_jpg.rf.dfde03ef00707baed67e9f31b470f30f.jpg,1,reject_plate_or_ocr_crop
42bf9b49052d69ac2_jpg,2,2,train,42bf9b49052d69ac2_jpg.rf.fb95a8b491fb2ce369597154f4d7d37d.jpg,1,reject_plate_or_ocr_crop
42d862ef330cf0ea_jpg,1,1,train,42d862ef330cf0ea_jpg.rf.172e74ac832db2b76b38f3165f317be8.jpg,1,reject_plate_or_ocr_crop
434324b18714711d_jpg,1,1,valid,434324b18714711d_jpg.rf.7fe3ae1fc1ba366825cd1273d1212cc6.jpg,1,reject_plate_or_ocr_crop
43a34a91a1e1c169_jpg,1,1,train,43a34a91a1e1c169_jpg.rf.79ac5ff14f46577dadb28cc0ed0f2c3c.jpg,1,reject_plate_or_ocr_crop
43bb9d63d72beb932_jpg,1,1,train,43bb9d63d72beb932_jpg.rf.e1c550c314337fdbad5b9000c9ca71b5.jpg,1,reject_plate_or_ocr_crop
4458147ecbb5d9df_jpg,1,1,train,4458147ecbb5d9df_jpg.rf.25173ddff678602dd10590f46cc892b2.jpg,1,reject_plate_or_ocr_crop
4554471bb782a3db_jpg,1,1,train,4554471bb782a3db_jpg.rf.2a27528befe02de1e5ed294ae0a49cad.jpg,1,reject_plate_or_ocr_crop
45948c8f21f3c8ee2_jpg,1,1,valid,45948c8f21f3c8ee2_jpg.rf.a144e7863c06e0cd64811969bec0edd0.jpg,1,reject_plate_or_ocr_crop
45bca23ac6dd641f_jpg,1,1,train,45bca23ac6dd641f_jpg.rf.e4ad5c7dbf37d91625c216348be3599c.jpg,1,reject_plate_or_ocr_crop
46800f411123504c2_jpg,1,1,train,46800f411123504c2_jpg.rf.f6ee55a6a93acf9a28d47e3d11cdd79a.jpg,1,reject_plate_or_ocr_crop
46800f411123504c_jpg,1,1,train,46800f411123504c_jpg.rf.f0856a836da7e1281c2870155bb0fbc7.jpg,1,reject_plate_or_ocr_crop
46cc02e19877e491_jpg,1,2,train,46cc02e19877e491_jpg.rf.2474a7208a9affef7ffbc12ed1180964.jpg,1,reject_plate_or_ocr_crop
46cc02e19877e491_jpg,2,2,train,46cc02e19877e491_jpg.rf.f820ad44aea527a89c7a59bfcf83346f.jpg,1,reject_plate_or_ocr_crop
475de07c59d35a04_jpg,1,1,train,475de07c59d35a04_jpg.rf.893821d872e88e14d614232d4b3400d6.jpg,1,reject_plate_or_ocr_crop
47aqrq78ezma1_jpg,1,5,train,47aqrq78ezma1_jpg.rf.138c4c4778688653c80b22eb80ecd183.jpg,1,accepted_training_positive
47aqrq78ezma1_jpg,2,5,train,47aqrq78ezma1_jpg.rf.2889876f8b95072c5a5f78512234f9e1.jpg,1,accepted_training_positive
47aqrq78ezma1_jpg,3,5,train,47aqrq78ezma1_jpg.rf.814bddcec304658c631b27237f7353a3.jpg,2,reject_mosaic_collage
47aqrq78ezma1_jpg,4,5,train,47aqrq78ezma1_jpg.rf.ada6143498f126f6f3e9ffe473cd312a.jpg,1,accepted_training_positive
47aqrq78ezma1_jpg,5,5,valid,47aqrq78ezma1_jpg.rf.f8dba869c9c78fafcc9556e1e2f67a20.jpg,1,accepted_training_positive
47uvqaycdbha1_jpg,1,1,test,47uvqaycdbha1_jpg.rf.ae32d421f561060942ad2d2d7324a161.jpg,1,accepted_training_positive
48ecdb0f5aefb1f52_jpg,1,1,train,48ecdb0f5aefb1f52_jpg.rf.a17507fbd9b8ec9704417c96ee37185b.jpg,1,reject_plate_or_ocr_crop
492f6d607aae58c1_jpg,1,2,test,492f6d607aae58c1_jpg.rf.08f095ee48ec833bb894239439a1cbcb.jpg,1,reject_plate_or_ocr_crop
492f6d607aae58c1_jpg,2,2,train,492f6d607aae58c1_jpg.rf.cdfb167f20d307071c1add2d065b562e.jpg,1,reject_plate_or_ocr_crop
49bee9a12f582b3f_jpg,1,1,train,49bee9a12f582b3f_jpg.rf.b57886c97be06689aecdf608d143c1d1.jpg,1,reject_plate_or_ocr_crop
4a2e3925bc5e8832_jpg,1,1,train,4a2e3925bc5e8832_jpg.rf.ee333bac4fdf0d72b006705b36d244ee.jpg,1,reject_plate_or_ocr_crop
4a8742b982437dd4_jpg,1,1,test,4a8742b982437dd4_jpg.rf.e238ecc84f83dda0ff0052a3d922340a.jpg,1,reject_plate_or_ocr_crop
4ae33ba768e75cf82_jpg,1,1,test,4ae33ba768e75cf82_jpg.rf.1d9294dd08fadf9654ed63078e0dec51.jpg,1,reject_plate_or_ocr_crop
4ae33ba768e75cf83_jpg,1,2,train,4ae33ba768e75cf83_jpg.rf.4ebc722e38c243bfcac26539ac96e15c.jpg,1,reject_plate_or_ocr_crop
4ae33ba768e75cf83_jpg,2,2,train,4ae33ba768e75cf83_jpg.rf.a0b1b79743ea1bce1bf402b7bbc18ca8.jpg,1,reject_plate_or_ocr_crop
4af97d6829b28adb_jpg,1,1,train,4af97d6829b28adb_jpg.rf.4e3bf66cb190f6ee9a0f8306670c8d27.jpg,1,reject_plate_or_ocr_crop
4ba18991ade1fb2c_jpg,1,1,train,4ba18991ade1fb2c_jpg.rf.62863a4629e0ff5c2724c1830f90a21f.jpg,1,reject_plate_or_ocr_crop
4be91b2f445e4ec1_jpg,1,1,valid,4be91b2f445e4ec1_jpg.rf.896395014e86438530453578b6569ed4.jpg,1,reject_plate_or_ocr_crop
4d1om12ximja1_jpg,1,2,train,4d1om12ximja1_jpg.rf.c68c711ad10ccb6ee0f3a121fa7f2b86.jpg,1,accepted_training_positive
4d1om12ximja1_jpg,2,2,valid,4d1om12ximja1_jpg.rf.4b327ebe15302cd25429fa481afa5e34.jpg,1,accepted_training_positive
4d540cbb08b3ce7c3_jpg,1,2,test,4d540cbb08b3ce7c3_jpg.rf.423fd152c6b0005fb9356e2e44603ad6.jpg,1,reject_plate_or_ocr_crop
4d540cbb08b3ce7c3_jpg,2,2,train,4d540cbb08b3ce7c3_jpg.rf.67869176e8795b15f9b65c857840aa64.jpg,1,reject_plate_or_ocr_crop
4d71c003e4ad14793_jpg,1,1,train,4d71c003e4ad14793_jpg.rf.87e09f0d167a008cb8f6adf9e4030f3b.jpg,1,reject_plate_or_ocr_crop
4d71c003e4ad1479_jpg,1,1,train,4d71c003e4ad1479_jpg.rf.1d108b466158bea7b32c495a8eab69ff.jpg,1,reject_plate_or_ocr_crop
4daaf9ef1d7a5ce2_jpg,1,3,train,4daaf9ef1d7a5ce2_jpg.rf.48da332e56c6cc0c28530de12b6b83d7.jpg,1,reject_plate_or_ocr_crop
4daaf9ef1d7a5ce2_jpg,2,3,train,4daaf9ef1d7a5ce2_jpg.rf.5819d517bfdba7ca6ff04c3723971a9f.jpg,1,reject_plate_or_ocr_crop
4daaf9ef1d7a5ce2_jpg,3,3,valid,4daaf9ef1d7a5ce2_jpg.rf.0fb3a0e3b8afc6cc24351564f563e17d.jpg,1,reject_plate_or_ocr_crop
4ddbda7cfe9e96f33_jpg,1,1,train,4ddbda7cfe9e96f33_jpg.rf.96b3d39c6309815634b5f480b957fb6b.jpg,1,reject_plate_or_ocr_crop
4onkhaa2opca1_jpg,1,3,test,4onkhaa2opca1_jpg.rf.76404c7482738553b7e0954951a41a96.jpg,1,accepted_training_positive
4onkhaa2opca1_jpg,2,3,train,4onkhaa2opca1_jpg.rf.316faeb0d3b8ef6dbe211af14b64b242.jpg,1,accepted_training_positive
4onkhaa2opca1_jpg,3,3,train,4onkhaa2opca1_jpg.rf.e45fbcd830b68f318545ac8de5711b94.jpg,1,accepted_training_positive
4ut3jn8d3uga1_jpg,1,2,valid,4ut3jn8d3uga1_jpg.rf.1e770479ae93398e650b2d7c504a095b.jpg,1,accepted_training_positive
4ut3jn8d3uga1_jpg,2,2,valid,4ut3jn8d3uga1_jpg.rf.a52a3746cbb585f18518631a5ed17c4d.jpg,1,accepted_training_positive
504528c051c06fd1_jpg,1,1,train,504528c051c06fd1_jpg.rf.31371def068991f880b2b63e3ee1f613.jpg,1,reject_plate_or_ocr_crop
50eb85e52c0599c62_jpg,1,1,valid,50eb85e52c0599c62_jpg.rf.4c3e92b318d6a7561fe10bcd1a1d0ac2.jpg,1,reject_plate_or_ocr_crop
51f17f0ecd40ee02_jpg,1,2,train,51f17f0ecd40ee02_jpg.rf.2184914a8f530f636f3ad5ce1e2c922a.jpg,1,reject_plate_or_ocr_crop
51f17f0ecd40ee02_jpg,2,2,train,51f17f0ecd40ee02_jpg.rf.e621980f801c2630b81f1b22345fe665.jpg,1,reject_plate_or_ocr_crop
51o11j5480na1_jpg,1,1,valid,51o11j5480na1_jpg.rf.4776ff279012ea619c9c998fc7dcc154.jpg,1,accepted_training_positive
5362510dd1d55b2c2_jpg,1,1,train,5362510dd1d55b2c2_jpg.rf.c12b3c3a03f1d5cbe0bfe59ee9fa55ed.jpg,1,reject_plate_or_ocr_crop
53ac2a0e209e98df_jpg,1,1,train,53ac2a0e209e98df_jpg.rf.abd7c27a8adfc749effd085d467d20f2.jpg,1,reject_plate_or_ocr_crop
53ad98b12752ad164_jpg,1,1,train,53ad98b12752ad164_jpg.rf.1a813ea7be7c4702de8de9c8162bf8e5.jpg,1,reject_plate_or_ocr_crop
546d30e4299caf762_jpg,1,1,train,546d30e4299caf762_jpg.rf.cc4860bbf00a76e9777ddc036618cb48.jpg,1,reject_plate_or_ocr_crop
54abd8a584bdb9472_jpg,1,2,train,54abd8a584bdb9472_jpg.rf.16fab38e7d926a996cf5da33336d0240.jpg,1,reject_plate_or_ocr_crop
54abd8a584bdb9472_jpg,2,2,train,54abd8a584bdb9472_jpg.rf.c9520764d50bbed3df2b1d972ce0c1e9.jpg,1,reject_plate_or_ocr_crop
56251ffef06be4f9_jpg,1,1,train,56251ffef06be4f9_jpg.rf.254c48c69eb381b75404a80811ced286.jpg,1,reject_plate_or_ocr_crop
5641e6ad7d2600f22_jpg,1,1,train,5641e6ad7d2600f22_jpg.rf.df9fb7b6e1524eb477462d3326e7c1b3.jpg,1,reject_plate_or_ocr_crop
565fc421d31bd10c2_jpg,1,1,train,565fc421d31bd10c2_jpg.rf.a9e98cdbd1990f1366b391b4a64484d2.jpg,1,reject_plate_or_ocr_crop
5762a0ce1549ed542_jpg,1,1,train,5762a0ce1549ed542_jpg.rf.bd5b340ba8596f351705a78d0757de72.jpg,1,reject_plate_or_ocr_crop
58d1693ead449c0a_jpg,1,1,train,58d1693ead449c0a_jpg.rf.7fb7c4c48c4fb1280b77e5d97edee613.jpg,1,reject_plate_or_ocr_crop
59547d4ad611d455_jpg,1,1,valid,59547d4ad611d455_jpg.rf.01e540155ca5ef67309f0aa9adef3d1c.jpg,1,reject_plate_or_ocr_crop
59ac9c33ae36cfe92_jpg,1,1,train,59ac9c33ae36cfe92_jpg.rf.31171121f542b5d5849d3f250dd04a8a.jpg,1,reject_plate_or_ocr_crop
59ac9c33ae36cfe9_jpg,1,1,train,59ac9c33ae36cfe9_jpg.rf.25c48112cc922942b1949723a786c945.jpg,1,reject_plate_or_ocr_crop
5a96f5e1f9be8d42_jpg,1,1,valid,5a96f5e1f9be8d42_jpg.rf.213b3b36bdf8c5ba6b5e4d323676ac57.jpg,1,reject_plate_or_ocr_crop
5ad7445156bad85a_jpg,1,1,valid,5ad7445156bad85a_jpg.rf.2289e9391812d9e1c237abdd3abf6da8.jpg,1,reject_plate_or_ocr_crop
5c544330d831e4063_jpg,1,2,train,5c544330d831e4063_jpg.rf.71f1d0897d03537eb2b4e0bd1bc7d60b.jpg,1,reject_plate_or_ocr_crop
5c544330d831e4063_jpg,2,2,valid,5c544330d831e4063_jpg.rf.54b6454e7db3cda696c835e0c6365a18.jpg,1,reject_plate_or_ocr_crop
5cdeb04b62661870_jpg,1,1,valid,5cdeb04b62661870_jpg.rf.527bc6ebd91023492d7ba0aa2cd0a3fe.jpg,1,reject_plate_or_ocr_crop
5d03df41d8b152c72_jpg,1,1,valid,5d03df41d8b152c72_jpg.rf.faa6678f3dba8745c47df28d54f6b670.jpg,1,reject_plate_or_ocr_crop
5e8291e30b3ff7ac_jpg,1,2,train,5e8291e30b3ff7ac_jpg.rf.533a85722501c2910ceccca2d301ee30.jpg,1,reject_plate_or_ocr_crop
5e8291e30b3ff7ac_jpg,2,2,valid,5e8291e30b3ff7ac_jpg.rf.273779e20c51c95b363fdfd96e033a90.jpg,1,reject_plate_or_ocr_crop
5ecc9ac8c0912dbc_jpg,1,2,train,5ecc9ac8c0912dbc_jpg.rf.e9d7c653b1b5cf85cfb7f3d2547f5725.jpg,1,reject_plate_or_ocr_crop
5ecc9ac8c0912dbc_jpg,2,2,train,5ecc9ac8c0912dbc_jpg.rf.f6ab2fdb0a73bc70b04717cd25964061.jpg,1,reject_plate_or_ocr_crop
5ee45d8ad87d97302_jpg,1,1,valid,5ee45d8ad87d97302_jpg.rf.7bd56add0df188a7f1092836c316d6ba.jpg,1,reject_plate_or_ocr_crop
5f0f9c6659959b522_jpg,1,2,train,5f0f9c6659959b522_jpg.rf.7e1c28d1e2cee0f89babaa43d3e951fe.jpg,1,reject_plate_or_ocr_crop
5f0f9c6659959b522_jpg,2,2,train,5f0f9c6659959b522_jpg.rf.e15fa596673a51768c1b1eb8f7dd1a87.jpg,1,reject_plate_or_ocr_crop
5f2c4f6623ef323e_jpg,1,1,train,5f2c4f6623ef323e_jpg.rf.c03d8492cc641076196ca6f4fca0935b.jpg,1,reject_plate_or_ocr_crop
5f84971e3fe33531_jpg,1,1,train,5f84971e3fe33531_jpg.rf.4af2c47f1e554089ee98be5ff58812b2.jpg,1,reject_plate_or_ocr_crop
5hbatsdpugla1_jpg,1,1,train,5hbatsdpugla1_jpg.rf.64eebdd3859b19d299af7ffe0b47a477.jpg,1,accepted_training_positive
60dd7070c63f56a3_jpg,1,1,train,60dd7070c63f56a3_jpg.rf.f645b1710204ccbecb62ab514d073665.jpg,1,reject_plate_or_ocr_crop
6153c8e0e2678c082_jpg,1,1,train,6153c8e0e2678c082_jpg.rf.9452598f530afdf43fd9d94c51a02e74.jpg,1,reject_plate_or_ocr_crop
6175ff16efcda3f6_jpg,1,1,train,6175ff16efcda3f6_jpg.rf.580abcf39275485f8f813581ed05bac3.jpg,1,reject_plate_or_ocr_crop
61d6bb6503fadf61_jpg,1,1,train,61d6bb6503fadf61_jpg.rf.f182139ddb6e65eb273e63e25e5b0142.jpg,1,reject_plate_or_ocr_crop
61do0lolkgla1_jpg,1,2,train,61do0lolkgla1_jpg.rf.0a4302ae9cc7a0267a9aafaf120ff806.jpg,4,reject_mosaic_collage
61do0lolkgla1_jpg,2,2,valid,61do0lolkgla1_jpg.rf.f4001fe24999961d33a21fc52f00bf36.jpg,1,accepted_training_positive
61ec03bf3a057298_jpg,1,2,test,61ec03bf3a057298_jpg.rf.9bb21e9138eb7c6abc454a8373a5baa9.jpg,1,reject_plate_or_ocr_crop
61ec03bf3a057298_jpg,2,2,train,61ec03bf3a057298_jpg.rf.6b83eb53b945d5ab88cfaa14bab703c0.jpg,1,reject_plate_or_ocr_crop
63b4b694f00812c1_jpg,1,1,train,63b4b694f00812c1_jpg.rf.0226313f3aebe0e3bb12bc88c5974101.jpg,1,reject_plate_or_ocr_crop
63bc998b7e482ac4_jpg,1,1,train,63bc998b7e482ac4_jpg.rf.b372fa0c10e14ac9d863edcf7eaa4f52.jpg,1,reject_plate_or_ocr_crop
63bd054a68448c3b2_jpg,1,1,train,63bd054a68448c3b2_jpg.rf.8a585d18739355f43c948991a339bef8.jpg,1,reject_plate_or_ocr_crop
63d2181c2276c644_jpg,1,2,train,63d2181c2276c644_jpg.rf.011d10f8ce43253e118107a4de0a90fb.jpg,1,reject_plate_or_ocr_crop
63d2181c2276c644_jpg,2,2,train,63d2181c2276c644_jpg.rf.985d45608d7af9028d8907c38fa559fd.jpg,1,reject_plate_or_ocr_crop
6426922ce233b562_jpg,1,1,train,6426922ce233b562_jpg.rf.b75b4a0961b074f0346a5c9fe2846ab4.jpg,1,reject_plate_or_ocr_crop
6464c61ec39dfac4_jpg,1,1,train,6464c61ec39dfac4_jpg.rf.632fb199ff6b9d2d60051451781b6426.jpg,1,reject_plate_or_ocr_crop
646857ac606ed374_jpg,1,1,test,646857ac606ed374_jpg.rf.114bd201b750f97d1d0752b7e4249f24.jpg,1,reject_plate_or_ocr_crop
64a48cc22a4eb6b82_jpg,1,1,train,64a48cc22a4eb6b82_jpg.rf.dcf198721985f407189674ef1ff6424d.jpg,1,reject_plate_or_ocr_crop
6520279c853247d5_jpg,1,1,train,6520279c853247d5_jpg.rf.53c57bc4033796e12478e5a0232f1232.jpg,1,reject_plate_or_ocr_crop
65406a744bcc778e2_jpg,1,1,train,65406a744bcc778e2_jpg.rf.9fe8f70911033cf9e94d169cfe9a872a.jpg,1,reject_plate_or_ocr_crop
65f3e212c61987a2_jpg,1,1,test,65f3e212c61987a2_jpg.rf.186450d45d42b7b3e67b975b0838cf59.jpg,1,reject_plate_or_ocr_crop
66144e8ccb6114bc_jpg,1,1,train,66144e8ccb6114bc_jpg.rf.feabbfe77128f80bb256e6470b064d6e.jpg,1,reject_plate_or_ocr_crop
663b93c50992687d3_jpg,1,1,train,663b93c50992687d3_jpg.rf.6bc85b39fa3368628997b852415322c1.jpg,1,reject_plate_or_ocr_crop
671b5b58fa8607f12_jpg,1,3,test,671b5b58fa8607f12_jpg.rf.a3f4f4c7f5c4d5d69544f9defca2affa.jpg,1,reject_plate_or_ocr_crop
671b5b58fa8607f12_jpg,2,3,valid,671b5b58fa8607f12_jpg.rf.47fe57d2d37b98bcb6478029baed01ee.jpg,1,reject_plate_or_ocr_crop
671b5b58fa8607f12_jpg,3,3,valid,671b5b58fa8607f12_jpg.rf.df898c167ccebf8167e0a44d4d0903d3.jpg,1,reject_plate_or_ocr_crop
67bfd80a41b6c25a_jpg,1,2,train,67bfd80a41b6c25a_jpg.rf.68920540cd3c139699b8a5eaa66ef7b8.jpg,1,reject_plate_or_ocr_crop
67bfd80a41b6c25a_jpg,2,2,valid,67bfd80a41b6c25a_jpg.rf.d49b1df180a9f18b2d900cb687872e0d.jpg,1,reject_plate_or_ocr_crop
697ba5a67e19f77a_jpg,1,1,train,697ba5a67e19f77a_jpg.rf.729389e9bb19c5dfe6464a00d55e5d60.jpg,1,reject_plate_or_ocr_crop
69af330282f0c3b6_jpg,1,1,train,69af330282f0c3b6_jpg.rf.e3f888d8b0f57f93e6fa1bbb64af6d8f.jpg,2,reject_plate_or_ocr_crop
69d4b6de2e2b3d30_jpg,1,2,train,69d4b6de2e2b3d30_jpg.rf.46ab6fdc21f1d17c255b12c12072726f.jpg,1,reject_plate_or_ocr_crop
69d4b6de2e2b3d30_jpg,2,2,valid,69d4b6de2e2b3d30_jpg.rf.304b275704834dc566f09bbd90862ffb.jpg,1,reject_plate_or_ocr_crop
69ff376c92b69dc02_jpg,1,1,train,69ff376c92b69dc02_jpg.rf.968fb1777a91a0788355be5a32bf0125.jpg,1,reject_plate_or_ocr_crop
6a17c7fd56af8fae_jpg,1,1,train,6a17c7fd56af8fae_jpg.rf.07d43560956fcb909073d5475bf14cba.jpg,1,reject_plate_or_ocr_crop
6a309e95ae6915742_jpg,1,1,test,6a309e95ae6915742_jpg.rf.9243a529ad572842616b482de1293344.jpg,1,reject_plate_or_ocr_crop
6a309e95ae691574_jpg,1,1,valid,6a309e95ae691574_jpg.rf.c2eea456d3be4dbe742a34d629c28e9c.jpg,1,reject_plate_or_ocr_crop
6a373e78c5753c40_jpg,1,1,train,6a373e78c5753c40_jpg.rf.e829ab6e11c78869ec0f5f6d960ea98f.jpg,1,reject_plate_or_ocr_crop
6a83427897b0304a2_jpg,1,1,train,6a83427897b0304a2_jpg.rf.9d36cea5af3fdd3765e761d1461f6834.jpg,1,reject_plate_or_ocr_crop
6b708624be367211_jpg,1,1,train,6b708624be367211_jpg.rf.a97ddad3a4b829482f43073213be29e9.jpg,1,reject_plate_or_ocr_crop
6b934c2fedcf1518_jpg,1,2,test,6b934c2fedcf1518_jpg.rf.1ba5c3f8fc51f0e8a86a2fe8c1ec1314.jpg,1,reject_plate_or_ocr_crop
6b934c2fedcf1518_jpg,2,2,valid,6b934c2fedcf1518_jpg.rf.99367692e9c15858cf49e72344910fe0.jpg,1,reject_plate_or_ocr_crop
6c092d5c7056b9e52_jpg,1,1,valid,6c092d5c7056b9e52_jpg.rf.5caeff6df83e2ba6c75ec36fe65216a0.jpg,1,reject_plate_or_ocr_crop
6c2ea949c7d751e52_jpg,1,1,valid,6c2ea949c7d751e52_jpg.rf.a57d15469889367583ed6ee0a43a19d2.jpg,1,reject_plate_or_ocr_crop
6d491dfdeb7b5e60_jpg,1,1,valid,6d491dfdeb7b5e60_jpg.rf.5032546e8111f4a6e6cc7e5748c17629.jpg,1,reject_plate_or_ocr_crop
6d99d28e0cf11e163_jpg,1,1,train,6d99d28e0cf11e163_jpg.rf.43a0a75aba60b47c7e0346ed0a6afd83.jpg,1,reject_plate_or_ocr_crop
6e7402bf669e8e4a2_jpg,1,1,valid,6e7402bf669e8e4a2_jpg.rf.1cbb3d6b07bf241362ab29e830f67a8a.jpg,1,reject_plate_or_ocr_crop
6efb985b5ff745152_jpg,1,1,test,6efb985b5ff745152_jpg.rf.8d06eab7d52b745aa4506c0cd312027b.jpg,1,reject_plate_or_ocr_crop
