source_dataset,source_image_name,source_annotation_name,source_image_path,source_annotation_path,source_image_sha256,source_annotation_sha256,image_width,image_height,plate_instance_count,filter_status,filter_reason,real_synthetic,allowed_split,canonical_class,license_name,license_url,license_reference,source_dataset_url
elpd,filename_prefix_00852_.png,filename_prefix_00852_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00852_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00852_.xml,daeb16b3604661479f4bcbe6c950b694905d4a8e31170a71ca77f9ebaff57575,5d24ed46ef6b89c6210df624e67534bc76b57721b925a2248efb3571d9e28a38,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00853_.png,filename_prefix_00853_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00853_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00853_.xml,74e682a32d954bd5c7cc7f1c5cf9d4fea4a6c29a8d48046878560d3e8cee525c,e2c02cf722d7181a9b3b3292dc09bf1782fd0a563c02a8dec2157c4a5241489c,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00854_.png,filename_prefix_00854_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00854_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00854_.xml,f24bbb5a5f21ed28019445bd3a4773beadd5a95afcba679e52b94d34415819bc,95bb002b651c261f26602ceb309770a6742334a1b70ba2fc815be24288c89403,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00855_.png,filename_prefix_00855_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00855_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00855_.xml,d10f21c3dda52ab75db62a4522db90fad18043de1de906548d3276fdb727af75,5d4ab178d3405b8fc4ddcc6fdceec5975c687abb4dd8ab3f94bdc1321fe989fd,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00856_.png,filename_prefix_00856_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00856_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00856_.xml,511abe23baa0233808f43d23f51eee725d96c0e1af66c3fc51a8e963269816f7,dd9e90188f3270f22d4fba0aa1a7f3d359c9f130f25ea2bd50653865bc238ad9,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00858_.png,filename_prefix_00858_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00858_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00858_.xml,a330055ce0a54390cb14edb68a12d8206ecf25f7d001d42f959d0ea0c13a2238,66fea9ac09f0400d3aa42fe9ad2b0a774d4fba86932f2835bd5af74d68a0faf2,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00859_.png,filename_prefix_00859_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00859_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00859_.xml,e2a76d1f4f42fcb400db762995a0eb70ff2c9b99be622fc0118c07ab0354e530,20cad162326b3070fc6113a12bd049a554402daaa791cfb0fab385a928cec28e,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00861_.png,filename_prefix_00861_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00861_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00861_.xml,54b6aeb41ef0f14448eda03661e81081ed6d2cc243453d0eb98b20b6c9da1acb,542c7b8220b5570263ff8e8b0a57d942d3c1c967d762f85be1e2307858a06835,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00862_.png,filename_prefix_00862_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00862_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00862_.xml,d7312156f39165139a1d574d2068eed44fee60525b7ad71bf2f137648cf79841,7010f5df9e1b98d64c19e0bb638991182995faa5b41ddb142e9ffdde447fbe1e,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00863_.png,filename_prefix_00863_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00863_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00863_.xml,aa3203306d8d53e27115c1fed00e8b59cda842f334034bb8c9fb3ceda33854a3,3476aa4d8654cc32bd1c79fbb7cdefb1f1654696f828adee614451b5bb001699,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00864_.png,filename_prefix_00864_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00864_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00864_.xml,7c864e28af4b60ccb919af42484e67e3bed74beb3abbc30e21d0359e0a454411,f574fa1dd14b77a516b99d87e8d8c38e0290fbfdeb18d358f1306776147527a8,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00865_.png,filename_prefix_00865_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00865_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00865_.xml,7296893071dbdfd6b9e7b4df78658db765327e538ca7ff64bdac7b8348e6d3c7,83e23c6869c240ec3f1ef8b6fc876e2f72afab46d62b2938f5d2cea9ab362e60,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00866_.png,filename_prefix_00866_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00866_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00866_.xml,9c63f62aac969c9bb789b8b2aeaab56dbcc7e682e5b19cf29bb7fa171267fbc5,5b03c1a6e84c9aa5f97be00f1908155f7fb31016286494316897bdc7b2659ed4,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00867_.png,filename_prefix_00867_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00867_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00867_.xml,034e1fe46083e3406c0d814b5ff4f7c138ed705f5f438cdfaecc5dd36e7e8c6a,f8e31a9a59f98cb693ddfac05f6c9409f267ad9e3a645f9176fcb352ab73431c,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00868_.png,filename_prefix_00868_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00868_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00868_.xml,b3781aeb8680454e88adfe84b5efd99c14aa10902fd01847ac1ebde479e7b377,7303cb7ac647bd9863d8a07365748711febc2474aeec5d732020a9f73ffe9e6d,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00869_.png,filename_prefix_00869_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00869_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00869_.xml,170c3199a0ebea35a5f6679dea127ee92406e178787fdef16371b5fca372d03e,9d6e1dfd0103c5533908dbdfd955a3a1bf00a1e6eea5cdda4393f54fc0137ada,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00870_.png,filename_prefix_00870_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00870_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00870_.xml,549fd11558bc46e5a199842ac445cc563ba5c86668f3c755ee49791ecaba519d,9046fb5c85d716ce6ffc032b34e44ab582ac88f6c8eda682a32aaf65e3cbbeaa,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00871_.png,filename_prefix_00871_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00871_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00871_.xml,0852c2ecd5436172aff53e9d683a8c9b9dd0eca48dc7d316105fcb87bb31e122,a97a1434de1e4282260bcc1cbdb0cf4fd2fa53fe3bf855dfc0cbc22cba0b014b,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00872_.png,filename_prefix_00872_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00872_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00872_.xml,7b98aad4de399f732ee0c2fefb402d138e2fd1898a59f9ff2cd4f5d57204800e,da07ff7c3bf3b5aa60b1501029f720ab63f3c7f62619e715724702618774289b,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00873_.png,filename_prefix_00873_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00873_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00873_.xml,a7f2a1044ed002e5148fb64c7159a02506483b3db054a750bfa14d8fb76124a1,551669885579f56474a634a045f7ef6a18b3a5019b55a6428c7d06fbb70b628b,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00874_.png,filename_prefix_00874_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00874_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00874_.xml,2df6f5ef9f69a7e327ad56990a8be5e17b2e7477a0f8c146a3a237a54dcae705,7363a076ebb4d70e07105bcbcd5f1e8655b0d417786a573c97926ae785409ef9,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00875_.png,filename_prefix_00875_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00875_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00875_.xml,afb28e214dc16ee8da1c17e4210ae8ff617c28ff3343ecdb619f065dfc2bd962,f3147b1742517f3da5832b716aa94afe3ff248b10ae4ca0a7ad0af2fc359672c,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00876_.png,filename_prefix_00876_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00876_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00876_.xml,07d9723e8c4e4c0279992b2544e14f6097de839dfb41a80789625657833414e3,cd4b779c9731eff76ae743969def6611e2eea61f1300c3cfaa15afd4b7f28241,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00877_.png,filename_prefix_00877_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00877_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00877_.xml,6fe4232add992018ca6bcb3049fc659ba6e3e17be0944698a1ff3f42b9a95029,494d5e08d0c5cbdce33d3e9f9ad0d3fbd507ded8e1776e48f0681a185ed401dc,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00878_.png,filename_prefix_00878_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00878_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00878_.xml,a954935a15f5f35fe95004bca98c1951515169dc249f982a3e956e669e24848a,eaf5077d988da369cfa9734a9c064906b498d41daeaaffa2469572a0e1d7b3bd,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00879_.png,filename_prefix_00879_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00879_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00879_.xml,f5b8fcd6427feaff08faed1e920e805ca576657cb5d2f6f69b95d7c0861275fa,9a339fc193f1703f9f5b45b0ddf3b0e21dedd4fc953e784596adeb55ff95920c,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00880_.png,filename_prefix_00880_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00880_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00880_.xml,b4bd34e0f5a34847589990c84c7bcbe971bc04ad9c1da3e946e43ea9ac1d9538,c324eab12de7e2c1d899ed4edf7b393f35d31931000ce53bf25a75cfd0029006,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00881_.png,filename_prefix_00881_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00881_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00881_.xml,ff947ac767175fc2c532987ead8a64ab54256c78d87a76f29c56b62cb8d6d5c5,dfdeb0e798cb55d9f7735ed63ef008589e5f25319c70be46abf76fe7caa459f7,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00882_.png,filename_prefix_00882_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00882_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00882_.xml,fed212d3aab886f18b5635915ce6e434d10ab4394ea045b08a84159a3deedf31,4ccfa3dc8b9361ff290ae9628be5805120b4d63d4dca83f69487043635320449,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00883_.png,filename_prefix_00883_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00883_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00883_.xml,d90b944da01e4b6df2cceb9cdfc94ed32d945fb63b3c449f08a5e254c65d0dec,6f6263d1032437b9297d3fa5bc199cb56f7300875b72a47a6082dfdeefbeba93,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00884_.png,filename_prefix_00884_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00884_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00884_.xml,46bf9343c4c33f7c7cf1a128c6a202f16d6a2092975918e4f4bb06b5212cd708,7aab6292b5177f9f52eca05b914b3b8d829e7f0ea0f94c572d9a4a306d1a4ecd,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00885_.png,filename_prefix_00885_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00885_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00885_.xml,b26e5e59550927473be42f5fa5ee81d4de80f64b5fdcf7fe4beb5a840db874e7,0ffaf8bb7f2369010fc8646970a6de0012c9ff9d9c62138a1e7323e07710c2ff,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00886_.png,filename_prefix_00886_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00886_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00886_.xml,86e01fa7cc3bc99645cda966de6a652f25c696a341c727e6f235be7562f07b3c,2848c058924421bad782b393839f5f45f2bfdb80f96604b923a01783d8287018,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00887_.png,filename_prefix_00887_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00887_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00887_.xml,c91ccec7b2a3abc6fa944ded8f7de8e9b7fee802911cb475eed1c097c4d78fa1,d31d8864c2f89e49c59a7e0766d30f1852ad32aa1d70256f6bf85414ae74cd59,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00888_.png,filename_prefix_00888_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00888_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00888_.xml,c7aab6973b06a011f3aebc4bd496a6fb791a071bd516f1f2dbf6b8ed42941e2f,14f518485a6dae94ea723886f27ee6c1678b175d669873893453aa3a7876b1c4,1536,1536,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00889_.png,filename_prefix_00889_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00889_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00889_.xml,11635d524350b7880d7c7df4c63d2ae430be147520e149322ecfe7d46acc55d6,8d63e2cc421e90ec04a38e40d29c702c269642984edd14c2108bf21bf36e6c3b,1536,1536,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00890_.png,filename_prefix_00890_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00890_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00890_.xml,91f2d02e74bddc4a0aca3e20c0419753a6940ef43bf5df0712835aa135da02a5,8cc7e2668b6e68004c0944c9a0611eb7d53bf10bf844b1371d0a8e3b02d40b95,1024,1024,2,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
elpd,filename_prefix_00891_.png,filename_prefix_00891_.xml,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/JPEGImages/filename_prefix_00891_.png,AI/PlateDetector/datasets/raw/elpd/PASCAL_VOC/Annotations/filename_prefix_00891_.xml,e7575ae100507fb9fe246f70a43ae34ea39d3b55d1c21a1668efc34aed44b77e,0f6988f1e5b7a5e1030b2efdadfebc7105412bf41513fbf55f2ce96ef07ef327,1024,1024,1,accepted,,SYNTHETIC,TRAIN_ONLY,license_plate,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,AI/PlateDetector/datasets/provenance/elpd/elpd_provenance.csv,https://www.kaggle.com/datasets/tielemarvin/european-license-plate-dataset-elpd
