source_image_name,source_sequence,source_frame,source_split,plate_instance_count,pixel_min,pixel_max,pixel_mean,pixel_std,is_all_black,is_near_black,is_near_uniform
dayride_type1_002.mp4#t=657.jpg,dayride_type1_002.mp4,657,valid,1,0,255,116.28537290219907,39.90622442312589,False,False,False
dayride_type1_002.mp4#t=658.jpg,dayride_type1_002.mp4,658,train,1,23,255,114.38580078125,39.91096403575055,False,False,False
dayride_type1_002.mp4#t=792.jpg,dayride_type1_002.mp4,792,valid,1,14,255,111.70381221064815,58.6196962794133,False,False,False
dayride_type1_002.mp4#t=793.jpg,dayride_type1_002.mp4,793,train,1,27,255,125.75546730324074,53.88218560209913,False,False,False
dayride_type1_002.mp4#t=816.jpg,dayride_type1_002.mp4,816,train,1,55,255,138.80809172453704,55.20180807144065,False,False,False
dayride_type1_002.mp4#t=817.jpg,dayride_type1_002.mp4,817,valid,1,38,255,134.40661675347224,63.39817490561735,False,False,False
dayride_type1_002.mp4#t=822.jpg,dayride_type1_002.mp4,822,train,1,18,255,121.85542317708334,66.96023599247864,False,False,False
dayride_type1_002.mp4#t=827.jpg,dayride_type1_002.mp4,827,train,1,18,255,119.23810076678241,67.05051984692608,False,False,False
dayride_type1_002.mp4#t=830.jpg,dayride_type1_002.mp4,830,train,1,5,255,117.98149124710648,70.24669311408786,False,False,False
dayride_type1_003.mp4#t=33.jpg,dayride_type1_003.mp4,33,valid,1,16,255,107.65960069444445,59.358232695712715,False,False,False
dayride_type1_003.mp4#t=42.jpg,dayride_type1_003.mp4,42,train,1,30,255,114.54013382523148,47.890149466215306,False,False,False
dayride_type1_003.mp4#t=44.jpg,dayride_type1_003.mp4,44,valid,1,32,255,114.26456127025463,48.05221038683397,False,False,False
dayride_type1_003.mp4#t=45.jpg,dayride_type1_003.mp4,45,train,3,28,255,109.98499131944445,49.25890735099873,False,False,False
dayride_type1_003.mp4#t=46.jpg,dayride_type1_003.mp4,46,valid,2,20,255,108.02734411168981,51.45224204753335,False,False,False
dayride_type1_003.mp4#t=50.jpg,dayride_type1_003.mp4,50,train,2,4,255,110.07074399594907,50.373220038118276,False,False,False
dayride_type1_003.mp4#t=52.jpg,dayride_type1_003.mp4,52,train,2,0,255,110.23775245949074,50.40677429735315,False,False,False
dayride_type1_003.mp4#t=80.jpg,dayride_type1_003.mp4,80,train,1,39,255,116.14665111400463,51.41245374340516,False,False,False
dayride_type1_003.mp4#t=82.jpg,dayride_type1_003.mp4,82,train,1,23,255,122.92172815393519,57.516474653711434,False,False,False
dayride_type1_003.mp4#t=89.jpg,dayride_type1_003.mp4,89,valid,1,32,255,111.079033203125,52.87269245199977,False,False,False
dayride_type1_003.mp4#t=92.jpg,dayride_type1_003.mp4,92,train,1,0,255,99.79125614872684,64.00119269952951,False,False,False
dayride_type1_003.mp4#t=95.jpg,dayride_type1_003.mp4,95,valid,1,12,255,115.93214192708334,58.67391989789601,False,False,False
dayride_type1_003.mp4#t=97.jpg,dayride_type1_003.mp4,97,valid,1,3,255,116.62299370659723,61.893883276497235,False,False,False
dayride_type1_003.mp4#t=98.jpg,dayride_type1_003.mp4,98,train,2,5,255,115.84053638599536,63.030698269119064,False,False,False
dayride_type1_003.mp4#t=99.jpg,dayride_type1_003.mp4,99,train,1,5,255,115.96850477430556,63.40373033122092,False,False,False
dayride_type1_003.mp4#t=100.jpg,dayride_type1_003.mp4,100,valid,1,16,255,116.53732277199074,63.19034193985635,False,False,False
dayride_type1_003.mp4#t=121.jpg,dayride_type1_003.mp4,121,train,1,5,255,117.95626808449074,64.82554554359996,False,False,False
dayride_type1_003.mp4#t=125.jpg,dayride_type1_003.mp4,125,train,1,0,255,120.37474139178241,68.25265853811594,False,False,False
dayride_type1_003.mp4#t=140.jpg,dayride_type1_003.mp4,140,train,1,46,255,126.13709635416667,50.1185432367634,False,False,False
dayride_type1_003.mp4#t=184.jpg,dayride_type1_003.mp4,184,train,1,26,255,115.87892216435185,64.3556159082102,False,False,False
dayride_type1_003.mp4#t=296.jpg,dayride_type1_003.mp4,296,valid,1,0,255,109.46391059027778,70.93859430496369,False,False,False
dayride_type1_003.mp4#t=312.jpg,dayride_type1_003.mp4,312,train,2,10,255,101.40795247395833,63.87991629669213,False,False,False
dayride_type1_003.mp4#t=314.jpg,dayride_type1_003.mp4,314,train,1,3,255,110.86318938078703,64.01595075648918,False,False,False
dayride_type1_003.mp4#t=315.jpg,dayride_type1_003.mp4,315,train,1,0,255,106.04269929108796,63.73975208156419,False,False,False
dayride_type1_003.mp4#t=316.jpg,dayride_type1_003.mp4,316,train,2,8,255,104.08065393518518,64.09000168157738,False,False,False
dayride_type1_003.mp4#t=320.jpg,dayride_type1_003.mp4,320,valid,1,1,255,103.04081416377315,64.99971558711626,False,False,False
dayride_type1_003.mp4#t=324.jpg,dayride_type1_003.mp4,324,train,2,4,255,101.58465241608796,65.52643411231375,False,False,False
dayride_type1_003.mp4#t=326.jpg,dayride_type1_003.mp4,326,train,2,0,255,104.44317274305556,64.29606180724423,False,False,False
nightride_type3_001.mp4#t=1.jpg,nightride_type3_001.mp4,1,train,1,0,255,41.61196469907407,53.82414328795937,False,False,False
nightride_type3_001.mp4#t=2.jpg,nightride_type3_001.mp4,2,valid,1,0,255,42.22921115451389,53.94600205854215,False,False,False
nightride_type3_001.mp4#t=5.jpg,nightride_type3_001.mp4,5,train,2,0,255,38.56605396412037,51.82565288989712,False,False,False
nightride_type3_001.mp4#t=6.jpg,nightride_type3_001.mp4,6,train,2,0,255,20.957456958912037,39.34992600269764,False,False,False
nightride_type3_001.mp4#t=7.jpg,nightride_type3_001.mp4,7,train,2,0,255,69.0847316261574,55.315882351926106,False,False,False
nightride_type3_001.mp4#t=10.jpg,nightride_type3_001.mp4,10,train,1,0,255,65.46370623553241,55.142531304951184,False,False,False
nightride_type3_001.mp4#t=11.jpg,nightride_type3_001.mp4,11,train,1,0,255,52.19830837673611,50.80048313800272,False,False,False
nightride_type3_001.mp4#t=13.jpg,nightride_type3_001.mp4,13,train,1,0,255,52.354936342592595,48.349551259533555,False,False,False
nightride_type3_001.mp4#t=16.jpg,nightride_type3_001.mp4,16,train,1,0,255,51.59779333043981,47.8575495781654,False,False,False
nightride_type3_001.mp4#t=17.jpg,nightride_type3_001.mp4,17,train,1,0,255,53.45996961805555,47.78762901456367,False,False,False
nightride_type3_001.mp4#t=18.jpg,nightride_type3_001.mp4,18,train,1,0,255,53.27550455729167,48.75770280226813,False,False,False
nightride_type3_001.mp4#t=21.jpg,nightride_type3_001.mp4,21,train,1,0,255,54.25547743055556,44.413854961402265,False,False,False
nightride_type3_001.mp4#t=23.jpg,nightride_type3_001.mp4,23,train,1,2,255,74.05111436631944,55.344921960512245,False,False,False
nightride_type3_001.mp4#t=36.jpg,nightride_type3_001.mp4,36,train,1,0,255,89.168505859375,73.64602601599348,False,False,False
nightride_type3_001.mp4#t=37.jpg,nightride_type3_001.mp4,37,train,1,0,255,77.10690755208333,79.21393712660812,False,False,False
nightride_type3_001.mp4#t=38.jpg,nightride_type3_001.mp4,38,train,1,0,255,86.6273853443287,85.52242468643647,False,False,False
nightride_type3_001.mp4#t=45.jpg,nightride_type3_001.mp4,45,valid,1,0,255,87.91976164641204,86.65988809938234,False,False,False
nightride_type3_001.mp4#t=51.jpg,nightride_type3_001.mp4,51,train,1,0,255,76.30096571180556,51.13360269517721,False,False,False
nightride_type3_001.mp4#t=52.jpg,nightride_type3_001.mp4,52,valid,1,0,255,65.83228841145834,46.470212509447215,False,False,False
nightride_type3_001.mp4#t=53.jpg,nightride_type3_001.mp4,53,train,1,0,255,70.67561017071759,50.38117084553529,False,False,False
nightride_type3_001.mp4#t=54.jpg,nightride_type3_001.mp4,54,train,1,0,255,66.99083550347223,47.65492303780225,False,False,False
nightride_type3_001.mp4#t=55.jpg,nightride_type3_001.mp4,55,valid,1,0,255,67.149345703125,50.26613417578912,False,False,False
nightride_type3_001.mp4#t=56.jpg,nightride_type3_001.mp4,56,train,1,0,255,59.039700520833335,43.33389867716832,False,False,False
nightride_type3_001.mp4#t=57.jpg,nightride_type3_001.mp4,57,train,1,0,255,54.081125578703706,38.65935133380023,False,False,False
nightride_type3_001.mp4#t=59.jpg,nightride_type3_001.mp4,59,train,1,0,255,61.880756293402776,37.634519260655935,False,False,False
nightride_type3_001.mp4#t=64.jpg,nightride_type3_001.mp4,64,valid,1,0,255,52.08903718171296,52.79293566956281,False,False,False
nightride_type3_001.mp4#t=71.jpg,nightride_type3_001.mp4,71,train,2,0,255,106.64265480324075,65.12006542326104,False,False,False
nightride_type3_001.mp4#t=72.jpg,nightride_type3_001.mp4,72,train,1,0,255,51.802962962962965,48.63446378007793,False,False,False
nightride_type3_001.mp4#t=74.jpg,nightride_type3_001.mp4,74,train,1,0,255,66.43217845775463,41.10239688890069,False,False,False
nightride_type3_001.mp4#t=108.jpg,nightride_type3_001.mp4,108,train,1,0,255,51.58817744502315,62.40480228781101,False,False,False
nightride_type3_001.mp4#t=109.jpg,nightride_type3_001.mp4,109,train,1,0,255,53.051490523726855,60.804948889432126,False,False,False
nightride_type3_001.mp4#t=110.jpg,nightride_type3_001.mp4,110,train,2,0,255,69.27534143518518,69.57182298989221,False,False,False
nightride_type3_001.mp4#t=112.jpg,nightride_type3_001.mp4,112,train,2,0,255,64.30934389467592,65.76313568608832,False,False,False
nightride_type3_001.mp4#t=113.jpg,nightride_type3_001.mp4,113,train,1,0,255,67.15382197627315,63.89067990539445,False,False,False
nightride_type3_001.mp4#t=116.jpg,nightride_type3_001.mp4,116,valid,1,0,255,53.14132957175926,57.968709786325824,False,False,False
nightride_type3_001.mp4#t=117.jpg,nightride_type3_001.mp4,117,train,1,0,255,61.280291883680555,51.1422153991809,False,False,False
nightride_type3_001.mp4#t=154.jpg,nightride_type3_001.mp4,154,valid,1,0,255,53.33750759548611,55.699196409126145,False,False,False
nightride_type3_001.mp4#t=155.jpg,nightride_type3_001.mp4,155,valid,1,0,255,55.803485243055555,58.866144100851,False,False,False
nightride_type3_001.mp4#t=156.jpg,nightride_type3_001.mp4,156,train,1,0,255,57.41414677372685,60.34917907923185,False,False,False
nightride_type3_001.mp4#t=161.jpg,nightride_type3_001.mp4,161,train,2,0,255,48.595514684606485,45.71181826778109,False,False,False
nightride_type3_001.mp4#t=162.jpg,nightride_type3_001.mp4,162,train,2,0,255,55.123630642361114,48.03875027027911,False,False,False
nightride_type3_001.mp4#t=163.jpg,nightride_type3_001.mp4,163,valid,1,0,255,46.32035300925926,51.105882314447086,False,False,False
nightride_type3_001.mp4#t=256.jpg,nightride_type3_001.mp4,256,train,1,0,255,56.06214373553241,54.49105351443236,False,False,False
nightride_type3_001.mp4#t=257.jpg,nightride_type3_001.mp4,257,train,1,0,255,39.96706127025463,51.06553135163375,False,False,False
nightride_type3_001.mp4#t=258.jpg,nightride_type3_001.mp4,258,train,1,0,255,55.55882378472222,57.38061841822106,False,False,False
nightride_type3_001.mp4#t=259.jpg,nightride_type3_001.mp4,259,train,1,0,255,63.28811631944444,62.24434558474775,False,False,False
nightride_type3_001.mp4#t=263.jpg,nightride_type3_001.mp4,263,train,1,0,255,69.94447229456019,63.51949665669128,False,False,False
nightride_type3_001.mp4#t=311.jpg,nightride_type3_001.mp4,311,train,1,0,255,42.70632703993056,46.00944270518262,False,False,False
nightride_type3_001.mp4#t=312.jpg,nightride_type3_001.mp4,312,train,1,0,255,67.72223451967592,48.972474854621666,False,False,False
nightride_type3_001.mp4#t=347.jpg,nightride_type3_001.mp4,347,train,2,0,255,60.72356336805556,55.02768404991542,False,False,False
nightride_type3_001.mp4#t=349.jpg,nightride_type3_001.mp4,349,train,2,0,255,54.714861472800926,52.08019507822018,False,False,False
nightride_type3_001.mp4#t=350.jpg,nightride_type3_001.mp4,350,train,2,0,255,72.5527463107639,61.97075063613932,False,False,False
nightride_type3_001.mp4#t=352.jpg,nightride_type3_001.mp4,352,valid,2,0,255,78.35480432581018,63.60210337087002,False,False,False
nightride_type3_001.mp4#t=353.jpg,nightride_type3_001.mp4,353,train,1,0,255,95.32722005208333,66.64791006398826,False,False,False
nightride_type3_001.mp4#t=358.jpg,nightride_type3_001.mp4,358,valid,1,0,255,93.91818070023149,66.06834856128097,False,False,False
nightride_type3_001.mp4#t=386.jpg,nightride_type3_001.mp4,386,valid,1,0,255,60.504491825810184,46.710859400452314,False,False,False
nightride_type3_001.mp4#t=403.jpg,nightride_type3_001.mp4,403,train,1,0,255,64.47667824074074,43.20460081872913,False,False,False
nightride_type3_001.mp4#t=404.jpg,nightride_type3_001.mp4,404,valid,1,0,255,76.43666521990741,49.63232694699316,False,False,False
nightride_type3_001.mp4#t=408.jpg,nightride_type3_001.mp4,408,train,1,0,255,73.37558666087963,59.71323136018502,False,False,False
nightride_type3_001.mp4#t=410.jpg,nightride_type3_001.mp4,410,train,1,0,255,52.94021195023148,56.915066876626064,False,False,False
nightride_type3_001.mp4#t=411.jpg,nightride_type3_001.mp4,411,train,1,0,255,47.069031394675925,57.690034819534034,False,False,False
nightride_type3_001.mp4#t=412.jpg,nightride_type3_001.mp4,412,train,1,0,255,43.40408528645833,55.830175584602465,False,False,False
nightride_type3_001.mp4#t=462.jpg,nightride_type3_001.mp4,462,train,1,0,255,76.70223524305555,70.82972806946877,False,False,False
nightride_type3_001.mp4#t=472.jpg,nightride_type3_001.mp4,472,valid,2,0,255,89.03289785879629,59.965045716701646,False,False,False
nightride_type3_001.mp4#t=475.jpg,nightride_type3_001.mp4,475,valid,2,4,255,67.71987268518518,40.42142115020299,False,False,False
nightride_type3_001.mp4#t=486.jpg,nightride_type3_001.mp4,486,train,1,24,255,101.65307291666667,48.96810240556457,False,False,False
nightride_type3_001.mp4#t=487.jpg,nightride_type3_001.mp4,487,train,1,23,255,101.82384837962962,46.95876583379573,False,False,False
nightride_type3_001.mp4#t=540.jpg,nightride_type3_001.mp4,540,train,1,0,255,51.975091507523146,54.33649950576319,False,False,False
nightride_type3_001.mp4#t=541.jpg,nightride_type3_001.mp4,541,train,1,0,255,42.63621925636574,52.523116429038765,False,False,False
nightride_type3_001.mp4#t=542.jpg,nightride_type3_001.mp4,542,train,1,0,255,59.15513635706019,58.51990623943821,False,False,False
nightride_type3_001.mp4#t=543.jpg,nightride_type3_001.mp4,543,valid,1,0,255,64.82362521701388,62.15156336906508,False,False,False
nightride_type3_001.mp4#t=557.jpg,nightride_type3_001.mp4,557,train,1,0,255,55.61340639467593,56.84473638976862,False,False,False
nightride_type3_001.mp4#t=558.jpg,nightride_type3_001.mp4,558,train,2,0,255,54.3422044994213,52.31608144518348,False,False,False
nightride_type3_001.mp4#t=582.jpg,nightride_type3_001.mp4,582,valid,1,0,255,45.59380714699074,52.46991586774509,False,False,False
nightride_type3_001.mp4#t=585.jpg,nightride_type3_001.mp4,585,train,1,0,255,56.766493778935185,60.55582260006588,False,False,False
nightride_type3_001.mp4#t=586.jpg,nightride_type3_001.mp4,586,valid,1,0,255,77.7986281105324,64.60613352183867,False,False,False
nightride_type3_001.mp4#t=588.jpg,nightride_type3_001.mp4,588,train,1,0,255,59.930570384837964,57.5199922198972,False,False,False
nightride_type3_001.mp4#t=715.jpg,nightride_type3_001.mp4,715,valid,2,0,255,49.60957248263889,60.460263016524316,False,False,False
nightride_type3_001.mp4#t=716.jpg,nightride_type3_001.mp4,716,train,1,0,255,67.70170500578703,65.25771597664745,False,False,False
nightride_type3_001.mp4#t=723.jpg,nightride_type3_001.mp4,723,train,1,0,255,90.0614916087963,72.90727425045861,False,False,False
nightride_type3_001.mp4#t=724.jpg,nightride_type3_001.mp4,724,train,1,0,255,78.907626953125,68.41749882547073,False,False,False
nightride_type3_001.mp4#t=728.jpg,nightride_type3_001.mp4,728,train,1,0,255,108.57222222222222,45.396376714002685,False,False,False
